Unnamed: 0,OFV,AIC,BIC,BICc,run
296,-140326.767153354,-140304.767153354,-140268.485662322,-140237.327921217,1674435128_04797
739,-140325.882023711,-140303.882023711,-140267.600532679,-140236.442791574,1674309070_62241
519,-140323.40807628,-140301.40807628,-140265.126585248,-140233.968844143,1674374458_28999
840,-140323.314170123,-140301.314170123,-140265.032679091,-140233.874937986,1674393922_96013
382,-140323.039229027,-140301.039229027,-140264.757737995,-140233.599996889,1674318067_52425
797,-140323.023148098,-140301.023148098,-140264.741657066,-140233.58391596,1674330591_80537
590,-140322.551363013,-140300.551363013,-140264.269871981,-140233.112130876,1674395933_70924
630,-140320.499056054,-140298.499056054,-140262.217565022,-140231.059823917,1674361338_07207
491,-140318.75470463,-140296.75470463,-140260.473213598,-140229.315472492,1674350451_96212
447,-140315.204091256,-140293.204091256,-140256.922600224,-140225.764859119,1674337253_63464
859,-140314.573618341,-140292.573618341,-140256.292127309,-140225.134386203,1674399665_33505
161,-140314.069762096,-140292.069762096,-140255.788271064,-140224.630529959,1674354278_71664
824,-140313.322618525,-140291.322618525,-140255.041127493,-140223.883386387,1674389446_82064
232,-140312.881355427,-140290.881355427,-140254.599864395,-140223.442123289,1674415926_41813
30,-140312.759225107,-140290.759225107,-140254.477734075,-140223.31999297,1674407826_93735
180,-140310.78428724,-140288.78428724,-140252.502796208,-140221.345055103,1674361088_81288
660,-140309.609981832,-140287.609981832,-140251.3284908,-140220.170749695,1674370582_65237
441,-140308.725630768,-140286.725630768,-140250.444139736,-140219.286398631,1674335613_16979
181,-140307.648262182,-140285.648262182,-140249.36677115,-140218.209030044,1674361390_9823
375,-140307.566301988,-140285.566301988,-140249.284810956,-140218.12706985,1674316011_64099
861,-140307.298032959,-140285.298032959,-140249.016541927,-140217.858800821,1674400299_97866
619,-140306.865717188,-140284.865717188,-140248.584226156,-140217.426485051,1674357821_29523
401,-140306.341745811,-140284.341745811,-140248.060254779,-140216.902513673,1674323599_87502
790,-140306.062176982,-140284.062176982,-140247.78068595,-140216.622944844,1674328391_16151
64,-140305.828310699,-140283.828310699,-140247.546819667,-140216.389078562,1674418201_76296
113,-140304.971786163,-140282.971786163,-140246.690295131,-140215.532554025,1674336525_68193
851,-140304.286733046,-140282.286733046,-140246.005242014,-140214.847500909,1674397011_9648
499,-140302.515968992,-140280.515968992,-140244.23447796,-140213.076736855,1674352471_80382
277,-140301.94225813,-140279.94225813,-140243.660767098,-140212.503025993,1674429616_41637
586,-140301.122449375,-140279.122449375,-140242.840958343,-140211.683217237,1674394347_13503
376,-140301.082939935,-140279.082939935,-140242.801448903,-140211.643707798,1674316244_76246
833,-140300.46270032,-140278.46270032,-140242.181209288,-140211.023468182,1674391966_91215
734,-140300.381261089,-140278.381261089,-140242.099770057,-140210.942028952,1674307412_31438
776,-140299.555467316,-140277.555467316,-140241.273976284,-140210.116235178,1674322483_51845
585,-140297.182283513,-140275.182283513,-140238.900792481,-140207.743051375,1674393897_27762
217,-140296.687464286,-140274.687464286,-140238.405973254,-140207.248232148,1674411540_48237
614,-140295.398942841,-140273.398942841,-140237.117451809,-140205.959710703,1674356693_93459
367,-140295.129205465,-140273.129205465,-140236.847714433,-140205.689973327,1674313389_55283
287,-140294.640412601,-140272.640412601,-140236.358921569,-140205.201180464,1674432590_12988
659,-140291.10479828,-140269.10479828,-140232.823307248,-140201.665566143,1674370357_68363
214,-140290.91015165,-140268.91015165,-140232.628660618,-140201.470919513,1674410896_24298
137,-140289.347275221,-140267.347275221,-140231.065784189,-140199.908043084,1674345786_44884
25,-140288.271644027,-140266.271644027,-140229.990152995,-140198.832411889,1674406313_47637
53,-140287.818754362,-140265.818754362,-140229.53726333,-140198.379522225,1674414495_32653
221,-140287.770800379,-140265.770800379,-140229.489309347,-140198.331568242,1674412636_97167
379,-140285.372338388,-140263.372338388,-140227.090847356,-140195.933106251,1674317281_79667
793,-140284.914337219,-140262.914337219,-140226.632846187,-140195.475105082,1674329469_67047
270,-140284.422912732,-140262.422912732,-140226.1414217,-140194.983680595,1674427341_2511
643,-140281.884962158,-140259.884962158,-140223.603471126,-140192.44573002,1674365817_52274
436,-140281.740596318,-140259.740596318,-140223.459105286,-140192.301364181,1674334125_32903
133,-140280.329304683,-140258.329304683,-140222.047813651,-140190.890072545,1674344292_61743
794,-140278.934434872,-140256.934434872,-140220.65294384,-140189.495202735,1674329768_83273
13,-140277.053932609,-140255.053932609,-140218.772441577,-140187.614700472,1674402832_46313
658,-140276.112287147,-140254.112287147,-140217.830796115,-140186.673055009,1674370039_93617
311,-140275.693463702,-140253.693463702,-140217.41197267,-140186.254231565,1674296523_73346
319,-140272.538388191,-140250.538388191,-140214.256897159,-140183.099156053,1674298767_37077
48,-140271.704549765,-140249.704549765,-140213.423058733,-140182.265317628,1674412854_38749
216,-140270.689402265,-140248.689402265,-140212.407911233,-140181.250170128,1674411324_58066
462,-140269.145317732,-140247.145317732,-140210.8638267,-140179.706085594,1674341412_6473
400,-140268.945549563,-140246.945549563,-140210.664058531,-140179.506317425,1674323353_8393
112,-140266.060643752,-140244.060643752,-140207.77915272,-140176.621411615,1674336274_59231
0,-140264.378493144,-140242.378493144,-140206.097002112,-140174.939261006,1674399001_99574
808,-140263.951284226,-140241.951284226,-140205.669793194,-140174.512052089,1674384591_33621
428,-140260.077695024,-140238.077695024,-140201.796203992,-140170.638462887,1674331859_6287
167,-140258.08380084,-140236.08380084,-140199.802309808,-140168.644568702,1674356413_12484
838,-140256.902752935,-140234.902752935,-140198.621261903,-140167.463520797,1674393421_1087
353,-140256.740737173,-140234.740737173,-140198.459246141,-140167.301505036,1674308843_92891
771,-140255.956122873,-140233.956122873,-140197.674631841,-140166.516890736,1674320522_32974
523,-140254.731530648,-140232.731530648,-140196.450039616,-140165.292298511,1674375570_68842
105,-140252.952874983,-140230.952874983,-140194.671383951,-140163.513642846,1674333483_77408
842,-140251.160119175,-140229.160119175,-140192.878628142,-140161.720887037,1674394631_43581
475,-140249.429819126,-140227.429819126,-140191.148328094,-140159.990586988,1674345690_59822
39,-140249.138727259,-140227.138727259,-140190.857236227,-140159.699495122,1674410173_41933
93,-140247.777010496,-140225.777010496,-140189.495519464,-140158.337778358,1674426626_28054
253,-140247.530453629,-140225.530453629,-140189.248962597,-140158.091221491,1674422164_72568
229,-140246.684952559,-140224.684952559,-140188.403461527,-140157.245720422,1674415219_31115
396,-140243.695703423,-140221.695703423,-140185.414212391,-140154.256471286,1674322290_38507
369,-140243.204977914,-140221.204977914,-140184.923486882,-140153.765745777,1674313871_71874
476,-140242.999134458,-140220.999134458,-140184.717643426,-140153.559902321,1674345961_81799
773,-140242.622048183,-140220.622048183,-140184.340557151,-140153.182816046,1674321378_58292
289,-140239.485198423,-140217.485198423,-140181.203707391,-140150.045966286,1674433260_73238
713,-140238.790455816,-140216.790455816,-140180.508964784,-140149.351223679,1674299164_5699
574,-140238.238752239,-140216.238752239,-140179.957261207,-140148.799520102,1674390665_10499
472,-140236.858764635,-140214.858764635,-140178.577273603,-140147.419532498,1674344858_84121
889,-140236.85638878,-140214.85638878,-140178.574897748,-140147.417156642,1674430252_21235
575,-140235.82636892,-140213.82636892,-140177.544877888,-140146.387136783,1674390893_57761
368,-140234.579844103,-140212.579844103,-140176.298353071,-140145.140611966,1674313568_85321
239,-140233.55336121,-140211.55336121,-140175.271870178,-140144.114129073,1674417800_78996
560,-140233.009021681,-140211.009021681,-140174.727530649,-140143.569789543,1674386490_31274
593,-140232.45632841,-140210.45632841,-140174.174837378,-140143.017096273,1674396755_40463
186,-140230.008709413,-140208.008709413,-140171.727218381,-140140.569477275,1674363463_06157
237,-140227.488455621,-140205.488455621,-140169.206964589,-140138.049223483,1674417190_55593
106,-140227.018200956,-140205.018200956,-140168.736709924,-140137.578968819,1674333781_84981
157,-140226.323346612,-140204.323346612,-140168.04185558,-140136.884114474,1674352739_74927
95,-140225.342388053,-140203.342388053,-140167.060897021,-140135.903155916,1674427047_25872
116,-140223.69959632,-140201.69959632,-140165.418105288,-140134.260364183,1674337687_99242
490,-140223.006572544,-140201.006572544,-140164.725081512,-140133.567340407,1674350205_01204
3,-140221.66869169,-140199.66869169,-140163.387200658,-140132.229459553,1674400156_84981
461,-140221.528153827,-140199.528153827,-140163.246662795,-140132.08892169,1674341096_70127
92,-140219.646091246,-140197.646091246,-140161.364600214,-140130.206859109,1674426179_07509
830,-140217.67267623,-140195.67267623,-140159.391185198,-140128.233444093,1674391133_10968
219,-140217.084689308,-140195.084689308,-140158.803198276,-140127.645457171,1674412227_93387
37,-140215.053906179,-140193.053906179,-140156.772415147,-140125.614674042,1674409623_68076
35,-140214.576418776,-140192.576418776,-140156.294927744,-140125.137186639,1674409200_14099
844,-140213.316719395,-140191.316719395,-140155.035228363,-140123.877487258,1674395236_26482
587,-140210.685536686,-140188.685536686,-140152.404045654,-140121.246304549,1674394710_49449
6,-140209.692611413,-140187.692611413,-140151.411120381,-140120.253379275,1674400944_42823
795,-140209.09582225,-140187.09582225,-140150.814331218,-140119.656590113,1674330020_64586
487,-140207.98234026,-140185.98234026,-140149.700849228,-140118.543108123,1674349313_48827
605,-140207.67454493,-140185.67454493,-140149.393053898,-140118.235312792,1674354122_65548
215,-140203.393495062,-140181.393495062,-140145.11200403,-140113.954262924,1674411146_87096
163,-140200.497883313,-140178.497883313,-140142.216392281,-140111.058651175,1674355038_21682
606,-140199.29366458,-140177.29366458,-140141.012173548,-140109.854432443,1674354396_59447
351,-140198.464230578,-140176.464230578,-140140.182739546,-140109.024998441,1674308315_85347
566,-140198.191233222,-140176.191233222,-140139.90974219,-140108.752001084,1674388340_73561
503,-140197.490521991,-140175.490521991,-140139.209030959,-140108.051289853,1674370085_33577
360,-140196.924542592,-140174.924542592,-140138.64305156,-140107.485310455,1674311247_61857
383,-140193.094128172,-140171.094128172,-140134.81263714,-140103.654896034,1674318295_23569
40,-140192.859259827,-140170.859259827,-140134.577768795,-140103.42002769,1674410393_89998
411,-140192.638596382,-140170.638596382,-140134.35710535,-140103.199364245,1674326664_66886
505,-140192.221873948,-140170.221873948,-140133.940382916,-140102.78264181,1674370640_67702
132,-140192.10575273,-140170.10575273,-140133.824261698,-140102.666520593,1674343960_78718
426,-140191.618047189,-140169.618047189,-140133.336556157,-140102.178815052,1674331265_50705
558,-140190.910687914,-140168.910687914,-140132.629196882,-140101.471455777,1674385810_2429
90,-140189.290553689,-140167.290553689,-140131.009062657,-140099.851321552,1674425635_42181
688,-140188.243388027,-140166.243388027,-140129.961896995,-140098.804155889,1674378814_04996
867,-140188.057851733,-140166.057851733,-140129.776360701,-140098.618619595,1674401834_68387
258,-140187.675338895,-140165.675338895,-140129.393847863,-140098.236106758,1674423692_05722
545,-140187.622394565,-140165.622394565,-140129.340903533,-140098.183162428,1674381908_86417
792,-140187.168022919,-140165.168022919,-140128.886531887,-140097.728790781,1674329134_19669
642,-140186.387773322,-140164.387773322,-140128.10628229,-140096.948541185,1674365624_47811
78,-140184.423810357,-140162.423810357,-140126.142319325,-140094.98457822,1674422349_34909
564,-140184.104756398,-140162.104756398,-140125.823265366,-140094.66552426,1674387748_9508
831,-140183.836014609,-140161.836014609,-140125.554523577,-140094.396782471,1674391366_52753
439,-140181.806577003,-140159.806577003,-140123.525085971,-140092.367344866,1674335040_14801
20,-140180.948637369,-140158.948637369,-140122.667146337,-140091.509405232,1674404829_30689
529,-140179.862668878,-140157.862668878,-140121.581177846,-140090.42343674,1674377314_55553
156,-140177.908811738,-140155.908811738,-140119.627320706,-140088.4695796,1674352429_87361
269,-140177.700143435,-140155.700143435,-140119.418652403,-140088.260911297,1674427089_50964
8,-140177.05892,-140155.05892,-140118.777428968,-140087.619687862,1674401443_74576
421,-140176.185626787,-140154.185626787,-140117.904135755,-140086.74639465,1674329728_87431
122,-140173.771864044,-140151.771864044,-140115.490373012,-140084.332631907,1674340047_2986
746,-140173.625804824,-140151.625804824,-140115.344313792,-140084.186572687,1674311427_37581
43,-140173.468251496,-140151.468251496,-140115.186760464,-140084.029019359,1674411235_09117
450,-140173.398863891,-140151.398863891,-140115.117372859,-140083.959631753,1674338166_20419
134,-140173.302913576,-140151.302913576,-140115.021422544,-140083.863681439,1674344576_0619
872,-140172.537614165,-140150.537614165,-140114.256123133,-140083.098382028,1674403243_89899
281,-140172.506346414,-140150.506346414,-140114.224855382,-140083.067114277,1674430786_22282
261,-140172.183322753,-140150.183322753,-140113.901831721,-140082.744090616,1674424533_4151
38,-140171.974502968,-140149.974502968,-140113.693011936,-140082.535270831,1674409869_97968
864,-140171.666918629,-140149.666918629,-140113.385427597,-140082.227686491,1674401192_79428
870,-140171.304050388,-140149.304050388,-140113.022559356,-140081.864818251,1674402734_98896
343,-140169.726247347,-140147.726247347,-140111.444756315,-140080.28701521,1674306041_78418
188,-140169.358657739,-140147.358657739,-140111.077166707,-140079.919425602,1674364479_16588
759,-140169.158657832,-140147.158657832,-140110.8771668,-140079.719425695,1674316340_77299
74,-140168.435220525,-140146.435220525,-140110.153729493,-140078.995988387,1674421073_78885
506,-140164.685183054,-140142.685183054,-140106.403692022,-140075.245950917,1674370817_11927
531,-140164.587215918,-140142.587215918,-140106.305724886,-140075.147983781,1674377796_91232
780,-140161.271093659,-140139.271093659,-140102.989602627,-140071.831861522,1674324289_454
843,-140160.819842127,-140138.819842127,-140102.538351095,-140071.38060999,1674394864_78071
66,-140158.904178158,-140136.904178158,-140100.622687126,-140069.46494602,1674418763_04852
22,-140157.215011608,-140135.215011608,-140098.933520576,-140067.775779471,1674405483_80024
492,-140156.849736016,-140134.849736016,-140098.568244984,-140067.410503879,1674350698_72949
420,-140155.437043393,-140133.437043393,-140097.155552361,-140065.997811255,1674329408_45556
394,-140155.227670219,-140133.227670219,-140096.946179187,-140065.788438082,1674321507_8718
372,-140153.602548663,-140131.602548663,-140095.321057631,-140064.163316526,1674315039_2234
858,-140153.558866587,-140131.558866587,-140095.277375555,-140064.11963445,1674399388_21129
627,-140152.975527376,-140130.975527376,-140094.694036344,-140063.536295238,1674360482_26648
46,-140152.017144944,-140130.017144944,-140093.735653912,-140062.577912806,1674412269_95532
276,-140151.407126952,-140129.407126952,-140093.12563592,-140061.967894815,1674429361_31968
703,-140150.468193985,-140128.468193985,-140092.186702953,-140061.028961847,1674294808_10386
143,-140150.431038733,-140128.431038733,-140092.149547701,-140060.991806595,1674347859_23251
890,-140148.173963141,-140126.173963141,-140089.892472109,-140058.734731003,1674430564_73895
594,-140147.880969134,-140125.880969134,-140089.599478102,-140058.441736996,1674397106_98737
814,-140146.565143977,-140124.565143977,-140088.283652945,-140057.12591184,1674386547_38299
313,-140146.424005744,-140124.424005744,-140088.142514712,-140056.984773607,1674297093_41892
153,-140145.861258701,-140123.861258701,-140087.579767669,-140056.422026564,1674351460_79934
485,-140142.483463696,-140120.483463696,-140084.201972664,-140053.044231559,1674348774_38308
144,-140142.444085633,-140120.444085633,-140084.162594601,-140053.004853496,1674348157_76257
308,-140141.692738994,-140119.692738994,-140083.411247962,-140052.253506857,1674295662_13238
805,-140141.47630225,-140119.47630225,-140083.194811218,-140052.037070113,1674383801_91666
893,-140141.228646812,-140119.228646812,-140082.94715578,-140051.789414675,1674431555_77937
82,-140139.993557066,-140117.993557066,-140081.712066034,-140050.554324928,1674423558_42433
445,-140139.63299172,-140117.63299172,-140081.351500688,-140050.193759583,1674336622_88927
767,-140138.589912104,-140116.589912104,-140080.308421072,-140049.150679966,1674318957_30317
136,-140136.65766007,-140114.65766007,-140078.376169038,-140047.218427933,1674345430_4263
819,-140135.273922754,-140113.273922754,-140076.992431722,-140045.834690617,1674387944_40522
544,-140134.794961802,-140112.794961802,-140076.51347077,-140045.355729665,1674381505_33673
561,-140134.531975486,-140112.531975486,-140076.250484454,-140045.092743348,1674386778_20734
813,-140134.215838569,-140112.215838569,-140075.934347537,-140044.776606431,1674386170_63065
10,-140133.8040034,-140111.8040034,-140075.522512368,-140044.364771263,1674401942_84037
846,-140133.713882724,-140111.713882724,-140075.432391692,-140044.274650587,1674395737_58151
791,-140132.912581453,-140110.912581453,-140074.631090421,-140043.473349315,1674328705_80854
483,-140132.759576316,-140110.759576316,-140074.478085284,-140043.320344178,1674348317_88128
306,-140132.232652329,-140110.232652329,-140073.951161297,-140042.793420192,1674295132_53203
199,-140131.967475993,-140109.967475993,-140073.685984961,-140042.528243856,1674368649_63311
510,-140131.296671315,-140109.296671315,-140073.015180283,-140041.857439178,1674371842_91737
817,-140131.172281752,-140109.172281752,-140072.89079072,-140041.733049615,1674387487_00997
177,-140130.851933875,-140108.851933875,-140072.570442843,-140041.412701738,1674359973_17345
292,-140130.720760538,-140108.720760538,-140072.439269506,-140041.2815284,1674433896_46683
142,-140130.43638496,-140108.43638496,-140072.154893928,-140040.997152823,1674347601_54359
835,-140130.220445408,-140108.220445408,-140071.938954376,-140040.781213271,1674392486_09276
246,-140130.086811422,-140108.086811422,-140071.80532039,-140040.647579284,1674420022_03854
554,-140129.512030009,-140107.512030009,-140071.230538977,-140040.072797871,1674384584_72031
647,-140129.158315081,-140107.158315081,-140070.876824049,-140039.719082944,1674366821_09931
868,-140129.005578106,-140107.005578106,-140070.724087074,-140039.566345969,1674402122_67919
234,-140128.179350982,-140106.179350982,-140069.89785995,-140038.740118844,1674416378_73352
608,-140127.999396378,-140105.999396378,-140069.717905346,-140038.56016424,1674354932_75317
89,-140127.703944008,-140105.703944008,-140069.422452976,-140038.264711871,1674425362_31218
405,-140127.494506408,-140105.494506408,-140069.213015376,-140038.05527427,1674324671_54579
504,-140126.93779483,-140104.93779483,-140068.656303798,-140037.498562693,1674370369_49142
775,-140126.909980663,-140104.909980663,-140068.628489631,-140037.470748525,1674322153_14551
202,-140125.335651041,-140103.335651041,-140067.054160009,-140035.896418903,1674407757_02849
207,-140123.485184047,-140101.485184047,-140065.203693015,-140034.04595191,1674409017_05579
518,-140122.818934543,-140100.818934543,-140064.537443511,-140033.379702406,1674374277_36546
141,-140121.918974158,-140099.918974158,-140063.637483126,-140032.47974202,1674347244_56422
130,-140121.678229791,-140099.678229791,-140063.396738759,-140032.238997653,1674343016_98537
732,-140121.320269799,-140099.320269799,-140063.038778767,-140031.881037661,1674306705_59248
633,-140119.818256525,-140097.818256525,-140061.536765493,-140030.379024388,1674362186_44037
823,-140119.597766926,-140097.597766926,-140061.316275894,-140030.158534789,1674389170_33897
727,-140117.821118872,-140095.821118872,-140059.53962784,-140028.381886734,1674304779_49145
620,-140117.696007274,-140095.696007274,-140059.414516242,-140028.256775137,1674358183_77673
807,-140116.868043457,-140094.868043457,-140058.586552425,-140027.42881132,1674384271_47782
762,-140115.313545663,-140093.313545663,-140057.032054631,-140025.874313526,1674317347_62853
244,-140114.584398479,-140092.584398479,-140056.302907447,-140025.145166342,1674419342_41212
190,-140114.447538461,-140092.447538461,-140056.166047429,-140025.008306323,1674365225_21427
117,-140114.243245047,-140092.243245047,-140055.961754015,-140024.80401291,1674338127_52142
204,-140113.968881872,-140091.968881872,-140055.68739084,-140024.529649735,1674408219_40017
182,-140112.653801843,-140090.653801843,-140054.372310811,-140023.214569706,1674361900_49254
731,-140111.589401097,-140089.589401097,-140053.307910065,-140022.150168959,1674306448_83696
389,-140111.194222384,-140089.194222384,-140052.912731352,-140021.754990247,1674320033_14308
547,-140109.92045251,-140087.92045251,-140051.638961478,-140020.481220373,1674382352_10846
749,-140109.450763131,-140087.450763131,-140051.169272099,-140020.011530993,1674312442_07769
624,-140109.360727663,-140087.360727663,-140051.079236631,-140019.921495525,1674359507_51781
845,-140109.350927419,-140087.350927419,-140051.069436387,-140019.911695281,1674395481_44179
635,-140109.116949478,-140087.116949478,-140050.835458446,-140019.677717341,1674362893_85989
880,-140108.980753601,-140086.980753601,-140050.699262569,-140019.541521464,1674405316_47049
312,-140108.854988779,-140086.854988779,-140050.573497747,-140019.415756641,1674296705_06059
409,-140108.723355826,-140086.723355826,-140050.441864794,-140019.284123688,1674326022_69131
673,-140108.297147705,-140086.297147705,-140050.015656673,-140018.857915568,1674374692_71641
515,-140107.90739627,-140085.90739627,-140049.625905238,-140018.468164132,1674373275_07325
288,-140107.423894076,-140085.423894076,-140049.142403044,-140017.984661939,1674432900_74369
563,-140107.236732698,-140085.236732698,-140048.955241666,-140017.79750056,1674387481_19675
100,-140106.815302102,-140084.815302102,-140048.53381107,-140017.376069965,1674331701_41638
774,-140106.69158281,-140084.69158281,-140048.410091778,-140017.252350672,1674321844_23799
283,-140106.219362722,-140084.219362722,-140047.93787169,-140016.780130584,1674431544_35032
321,-140105.868012223,-140083.868012223,-140047.586521191,-140016.428780085,1674299394_82489
218,-140103.338593642,-140081.338593642,-140045.05710261,-140013.899361504,1674411894_3957
24,-140103.19060265,-140081.19060265,-140044.909111618,-140013.751370513,1674406001_41836
346,-140102.736828121,-140080.736828121,-140044.455337089,-140013.297595984,1674306813_03536
865,-140102.293909582,-140080.293909582,-140044.01241855,-140012.854677445,1674401379_94134
324,-140101.396472777,-140079.396472777,-140043.114981745,-140011.95724064,1674300239_75836
266,-140101.234078957,-140079.234078957,-140042.952587925,-140011.79484682,1674426127_32308
801,-140100.416307033,-140078.416307033,-140042.134816001,-140010.977074896,1674382470_85476
636,-140100.135552468,-140078.135552468,-140041.854061436,-140010.696320331,1674363297_43177
443,-140099.090066193,-140077.090066193,-140040.808575161,-140009.650834056,1674336101_9702
539,-140097.324475555,-140075.324475555,-140039.042984523,-140007.885243418,1674380239_92405
432,-140096.452909615,-140074.452909615,-140038.171418583,-140007.013677477,1674333004_70153
160,-140095.283990916,-140073.283990916,-140037.002499884,-140005.844758778,1674353912_81136
231,-140095.065685638,-140073.065685638,-140036.784194606,-140005.626453501,1674415734_10678
414,-140094.458056598,-140072.458056598,-140036.176565566,-140005.018824461,1674327587_23958
800,-140089.030892561,-140067.030892561,-140030.749401529,-139999.591660424,1674382199_75915
451,-140088.885941885,-140066.885941885,-140030.604450853,-139999.446709747,1674338488_2665
798,-140088.691157567,-140066.691157567,-140030.409666535,-139999.25192543,1674330935_01861
646,-140086.612280894,-140064.612280894,-140028.330789862,-139997.173048757,1674366646_22629
205,-140084.047891457,-140062.047891457,-140025.766400425,-139994.60865932,1674408457_75469
488,-140083.400514154,-140061.400514154,-140025.119023122,-139993.961282017,1674349554_97123
363,-140083.068773544,-140061.068773544,-140024.787282512,-139993.629541406,1674312032_54216
87,-140082.230866802,-140060.230866802,-140023.94937577,-139992.791634664,1674424851_88972
423,-140081.853924217,-140059.853924217,-140023.572433185,-139992.414692079,1674330374_98716
737,-140081.655238851,-140059.655238851,-140023.373747819,-139992.216006713,1674308205_0227
520,-140081.355065633,-140059.355065633,-140023.073574601,-139991.915833496,1674374671_53188
537,-140078.336237068,-140056.336237068,-140020.054746036,-139988.897004931,1674379674_77869
259,-140075.772289751,-140053.772289751,-140017.490798719,-139986.333057614,1674423979_38181
784,-140075.533626897,-140053.533626897,-140017.252135865,-139986.09439476,1674325820_27785
249,-140074.873109457,-140052.873109457,-140016.591618425,-139985.43387732,1674420745_91971
625,-140074.747083445,-140052.747083445,-140016.465592413,-139985.307851308,1674359719_99667
189,-140072.856432509,-140050.856432509,-140014.574941477,-139983.417200372,1674364846_75495
670,-140071.616580493,-140049.616580493,-140013.335089461,-139982.177348355,1674373787_36261
154,-140071.391759186,-140049.391759186,-140013.110268154,-139981.952527049,1674351703_42135
4,-140070.933912092,-140048.933912092,-140012.65242106,-139981.494679954,1674400409_81256
11,-140070.834738106,-140048.834738106,-140012.553247074,-139981.395505968,1674402150_44546
684,-140069.98348839,-140047.98348839,-140011.701997358,-139980.544256252,1674377893_65499
783,-140069.508009628,-140047.508009628,-140011.226518596,-139980.06877749,1674325363_90284
196,-140067.025405035,-140045.025405035,-140008.743914003,-139977.586172898,1674367543_87196
675,-140066.44889447,-140044.44889447,-140008.167403438,-139977.009662333,1674375305_15354
145,-140061.86520932,-140039.86520932,-140003.583718288,-139972.425977183,1674348661_44094
94,-140061.845340953,-140039.845340953,-140003.563849921,-139972.406108815,1674426853_18188
832,-140061.776598009,-140039.776598009,-140003.495106977,-139972.337365872,1674391644_27429
752,-140059.15537023,-140037.15537023,-140000.873879198,-139969.716138093,1674313565_70334
809,-140057.061458729,-140035.061458729,-139998.779967697,-139967.622226592,1674384802_70811
756,-140056.995045687,-140034.995045687,-139998.713554655,-139967.555813549,1674315230_36192
387,-140056.241630356,-140034.241630356,-139997.960139324,-139966.802398218,1674319461_95857
857,-140055.405444641,-140033.405444641,-139997.123953609,-139965.966212504,1674399075_67228
31,-140054.809981495,-140032.809981495,-139996.528490463,-139965.370749358,1674408050_11032
60,-140050.327285833,-140028.327285833,-139992.045794801,-139960.888053695,1674416809_86858
91,-140049.992980413,-140027.992980413,-139991.711489381,-139960.553748275,1674425864_16323
437,-140049.819914654,-140027.819914654,-139991.538423622,-139960.380682517,1674334304_04354
155,-140049.723099905,-140027.723099905,-139991.441608873,-139960.283867768,1674352056_23592
417,-140049.653471738,-140027.653471738,-139991.371980706,-139960.2142396,1674328515_11425
452,-140047.160127939,-140025.160127939,-139988.878636907,-139957.720895802,1674338762_01091
243,-140046.195422018,-140024.195422018,-139987.913930986,-139956.756189881,1674419165_33505
474,-140044.352893298,-140022.352893298,-139986.071402266,-139954.913661161,1674345370_99338
886,-140041.174663906,-140019.174663906,-139982.893172874,-139951.735431768,1674429282_79648
337,-140040.467390166,-140018.467390166,-139982.185899134,-139951.028158029,1674303730_02176
825,-140036.169069135,-140014.169069135,-139977.887578103,-139946.729836998,1674389674_69984
863,-140033.429507294,-140011.429507294,-139975.148016262,-139943.990275157,1674400852_8176
213,-140029.879100317,-140007.879100317,-139971.597609285,-139940.439868179,1674410642_31034
56,-140028.665484848,-140006.665484848,-139970.383993816,-139939.226252711,1674415513_3177
583,-140028.501746034,-140006.501746034,-139970.220255002,-139939.062513897,1674393385_24786
557,-140028.348583066,-140006.348583066,-139970.067092034,-139938.909350929,1674385479_37697
850,-140009.221981562,-139987.221981562,-139950.94049053,-139919.782749425,1674396809_85569
691,-140006.783819541,-139984.783819541,-139948.502328509,-139917.344587404,1674379696_08017
101,-140003.253176059,-139981.253176059,-139944.971685027,-139913.813943922,1674331968_90206
718,-140000.87803757,-139978.87803757,-139942.596546538,-139911.438805433,1674301641_16428
212,-139998.233058752,-139976.233058752,-139939.95156772,-139908.793826615,1674410446_56228
535,-139989.458876157,-139967.458876157,-139931.177385125,-139900.019644019,1674378955_70444
431,-139989.022526538,-139967.022526538,-139930.741035505,-139899.5832944,1674332656_44266
359,-139963.45348662,-139941.45348662,-139905.171995588,-139874.014254483,1674310884_78754
265,-139958.491635652,-139936.491635652,-139900.21014462,-139869.052403515,1674425807_80104
151,-139956.183703373,-139934.183703373,-139897.902212341,-139866.744471236,1674350606_26997
344,-139932.646823901,-139910.646823901,-139874.365332869,-139843.207591763,1674306220_49969
230,-139927.728319822,-139905.728319822,-139869.44682879,-139838.289087685,1674415412_67988
549,-139916.90562064,-139894.90562064,-139858.624129608,-139827.466388503,1674382993_95879
419,-139907.469688945,-139885.469688945,-139849.188197913,-139818.030456807,1674329043_32447
565,-139902.95851915,-139880.95851915,-139844.677028118,-139813.519287012,1674387999_10699
412,-139900.721538454,-139878.721538454,-139842.440047422,-139811.282306316,1674326947_03332
601,-139899.528801369,-139877.528801369,-139841.247310337,-139810.089569232,1674353037_06718
779,-139899.122683475,-139877.122683475,-139840.841192443,-139809.683451338,1674323677_25685
753,-139897.479913181,-139875.479913181,-139839.198422149,-139808.040681044,1674313791_39467
370,-139895.276758619,-139873.276758619,-139836.995267587,-139805.837526481,1674314191_37305
55,-139894.629790033,-139872.629790033,-139836.348299001,-139805.190557896,1674415120_43034
