"run","a","delta1m0_pop","delta2_pop","e0_m0_pop","gamma_pop","k1m0_pop","k2_pop","k2m0scale_pop","offset_pop","omega_delta1m0","omega_delta2","omega_e0_m0","omega_gamma","omega_k1m0","omega_k2","omega_k2m0scale","omega_offset","omega_r0_m0","omega_tBegin","r0_m0_pop","tBegin_pop"
"1701108943_5089"," 0.03973611","-0.03662707","-0.14510229"," 0.59499789","-4.10234380"," 0.04959082","-1.22620376","12.11102459"," 2.13210260"," 3.69922202"," 3.19103596"," 2.13226471"," 2.52395694"," 2.00811112"," 1.88186743"," 1.23378854"," 0.38404366"," 1.81976113"," 0.68286822","-0.36697455","-0.34970215"
"1703416152_67538"," 0.04101455","-3.81584120","-0.18821079"," 2.76440892","-4.31145870"," 2.50035817","-0.11757920","12.53637906"," 2.13771371"," 2.80665194"," 1.24874418"," 2.11817986"," 2.61640989"," 2.57532697"," 2.04629216"," 1.10049432"," 0.38489218"," 1.52875948"," 0.66022075","-2.45550177","-0.31932636"
"1700912719_49373"," 0.04006558"," 2.24472327","-1.19562412","-0.41615240","-4.01566676","-1.38168225","-1.03172231","12.12243813"," 2.13483448"," 3.91016908"," 3.33190141"," 2.04729546"," 2.98980862"," 2.02887922"," 2.37814205"," 1.25969196"," 0.38496642"," 1.89553914"," 0.68036481"," 1.37658232","-0.34260228"
"1703877195_60538"," 0.04047653","-0.67416955","-0.92696908"," 1.12520412","-4.16368118"," 0.19452437","-1.05934165","14.53636602"," 2.13491912"," 3.69074730"," 4.38736540"," 2.06134858"," 2.76739063"," 2.20436915"," 2.06798048"," 1.29777608"," 0.38616194"," 1.92255932"," 0.67436547","-2.73582187","-0.34030100"
"1703622749_22023"," 0.04046015"," 2.28737122","-0.11010405","-1.87591683","-4.43056432"," 0.23673080"," 0.42880733","11.08976589"," 2.13722469"," 3.87728307"," 2.69486680"," 1.92990788"," 3.33768070"," 2.25713158"," 2.92558379"," 1.34847546"," 0.38663980"," 1.91954639"," 0.66772137"," 0.99574044","-0.33111324"
"1704114902_6166"," 0.04093896"," 0.72557367","-1.60083455","-0.32412194","-0.06943434","-2.18282342","-4.05198810","13.50851295"," 2.13614121"," 4.74823950"," 2.67374619"," 2.13372690"," 2.76148162"," 2.67300165"," 2.37176323"," 1.68352774"," 0.38660678"," 1.64727762"," 0.68848136"," 0.63098734","-0.34839580"
"1702180755_12905"," 0.04085222"," 2.13988580"," 1.41175044","-0.62597063","-4.31726781"," 1.13581605","-1.58745728","13.04165649"," 2.13482317"," 3.23820016"," 4.29169391"," 1.76251479"," 2.46793289"," 1.68270141"," 1.78713089"," 1.12823911"," 0.38460383"," 1.69494164"," 0.68612229","-2.17066482","-0.34495340"
"1703495204_4147"," 0.04122019"," 3.95220677"," 1.42741736","-1.70734943","-4.81420959","-0.05602716","-0.77331972","11.04160765"," 2.13525217"," 3.97465234"," 3.48308897"," 2.06270679"," 2.69183182"," 2.05748647"," 1.95882840"," 1.24142147"," 0.38463652"," 1.87126473"," 0.67282047"," 1.22124045","-0.33672376"
"1703799922_6035"," 0.04189214"," 0.83511897","-1.16373098","-0.43499200","-3.28489942","-0.93015830","-0.76723880","12.06623422"," 2.13419506"," 4.45554026"," 2.82168498"," 2.10158620"," 3.19889580"," 2.60633529"," 2.81431475"," 1.52214779"," 0.38391139"," 1.99751568"," 0.67747194"," 1.02513290","-0.34063140"
"1703668918_42529"," 0.04165436"," 3.12370481","-1.27175063","-0.52346560","-3.74115657"," 0.68820812","-1.68421140","12.81326687"," 2.13357450"," 3.87430753"," 3.47935671"," 1.69977965"," 3.00166819"," 2.18605120"," 2.16958363"," 1.23891554"," 0.38358691"," 1.70454183"," 0.67158961","-1.09524085","-0.33534182"
"1706467861_03251"," 0.04293259","-3.19051606","-0.13082957"," 3.41762653","-4.56058300"," 1.53499145","-0.68118048","12.28615830"," 2.13820141"," 3.39658637"," 1.66230175"," 2.10328996"," 2.03551495"," 2.03498360"," 1.71422358"," 1.09281174"," 0.38547294"," 1.70111433"," 0.66556504","-1.54981179","-0.32709610"
"1706580637_51947"," 0.04335611","-2.66438152","-1.33201955"," 2.86494404","-2.42594440","-0.91721919","-2.52721954","11.42388713"," 2.13342960"," 3.92844476"," 1.81472006"," 2.09868506"," 2.36921939"," 2.15110433"," 2.01118000"," 1.35598990"," 0.38383053"," 1.77666408"," 0.68587454"," 1.56823064","-0.34553419"
"1703836088_05549"," 0.04319097"," 1.76549103","-0.39979337"," 0.25311547","-2.68575699"," 0.02480007","-3.27877550","12.85093691"," 2.13401413"," 3.30626917"," 4.53175308"," 1.95809820"," 2.45444947"," 2.18723567"," 2.10492457"," 1.21764702"," 0.38292789"," 1.95604327"," 0.68510884","-0.63553081","-0.34062811"
"1706425184_18528"," 0.04364359"," 1.62820645","-0.39023039"," 0.23390675","-5.13648076"," 1.68593823","-0.22633957","12.56867431"," 2.14030962"," 4.10005153"," 2.49314774"," 2.00917783"," 2.09696413"," 2.10455794"," 2.05619810"," 1.12306735"," 0.38448201"," 1.83539129"," 0.65659191","-1.36689596","-0.31291697"
"1704040043_74624"," 0.04336649"," 1.94608413"," 0.29838572","-1.47701029","-0.14518557","-3.37860351","-4.12292680","13.05017453"," 2.13671284"," 5.13491475"," 2.71445292"," 2.75811903"," 2.90819252"," 2.41845527"," 3.13017686"," 1.74095108"," 0.38910554"," 1.91372744"," 0.69451251"," 2.32879036","-0.35057006"
"1703162690_77839"," 0.04441948"," 0.80418434","-0.95221546","-1.10272907","-4.81016452","-0.44069875"," 2.20517645","12.05659404"," 2.14434730"," 4.05228252"," 2.44502792"," 1.58083368"," 3.04124787"," 1.78714804"," 2.59548386"," 1.03365583"," 0.39002873"," 1.81851563"," 0.66285551"," 0.93902634","-0.31679164"
"1706548856_02502"," 0.04448821"," 3.95239428","-1.54409059","-0.79389968","-2.15236138"," 2.09059488","-3.16600902","11.81932059"," 2.13729208"," 3.90525912"," 2.75121681"," 2.03351210"," 2.46605313"," 3.38343502"," 2.07514983"," 1.21387945"," 0.38522006"," 1.49835432"," 0.67166397","-0.68310061","-0.32461816"
"1703517126_2864"," 0.04722899"," 2.02389833","-0.04370505","-0.94706831","-5.61870062"," 2.24705095"," 1.79275929","11.51858000"," 2.14849195"," 4.00937000"," 1.84664574"," 1.96298850"," 2.76626893"," 2.71745615"," 2.93012974"," 1.29006090"," 0.38979775"," 2.12511699"," 0.64527003","-0.08150554","-0.29109711"
"1706444587_13499"," 0.04838382","-0.44687836","-2.26783262"," 2.95570377","-3.18707009"," 0.01984852","-2.98768292","12.91878509"," 2.13950131"," 3.49963542"," 2.61604165"," 2.01645957"," 2.19498297"," 2.04319212"," 1.95272499"," 1.21551849"," 0.38491904"," 2.07165962"," 0.66551045","-0.05970737","-0.31800426"
"1703574428_03973"," 0.05875415"," 5.19609976","-1.10157347"," 1.39290841","-4.38883032"," 0.80281511","-1.82251845","13.03456314"," 2.15072483"," 4.04167694"," 2.62064474"," 2.02745095"," 1.76825005"," 2.29764760"," 1.73107344"," 1.32503146"," 0.38696088"," 2.29500525"," 0.63031434"," 1.93672629","-0.26718300"
