"run","a","delta1m0_pop","delta2_pop","e0_m0_pop","gamma_pop","k1m0_pop","k2_pop","k2m0scale_pop","offset_pop","omega_delta1m0","omega_delta2","omega_e0_m0","omega_gamma","omega_k1m0","omega_k2","omega_k2m0scale","omega_offset","omega_r0_m0","omega_tBegin","r0_m0_pop","tBegin_pop"
"1700856130_35368"," 0.03941378"," 2.71989269"," 1.63094398","-2.70389113","-5.45057816"," 3.56844801"," 1.42521390","11.47641329"," 2.13057718"," 2.43618034"," 1.62396698"," 1.54844762"," 2.71770460"," 3.00770059"," 2.06910105"," 1.23972933"," 0.21647268"," 1.38237965"," 0.67919649","-1.38216425","-0.39522444"
"1700849815_66001"," 0.03954206"," 3.55431505"," 4.35167936","-1.51882956","-4.74626870","-1.78127307","-0.73179761","12.86902812"," 2.12568388"," 4.48092632"," 4.76503006"," 1.71802501"," 1.61427405"," 1.84265023"," 2.05023818"," 1.49094542"," 0.21562373"," 2.09794294"," 0.72303569"," 1.33364983","-0.44398645"
"1700845482_28395"," 0.03957493"," 3.85860519"," 0.33620927","-0.53559175","-4.35957375"," 0.79279940","-1.63191050","12.64701714"," 2.12265965"," 5.30091046"," 2.54114151"," 2.34962130"," 2.39784618"," 1.31532998"," 1.38641625"," 1.49969151"," 0.21551303"," 2.29258074"," 0.74914865","-1.09793372","-0.46084545"
"1700867316_13557"," 0.04066407"," 3.49663086","-0.84719755","-0.61784563","-4.69106140"," 1.38571019","-0.84878010","13.16694345"," 2.13339264"," 3.32671902"," 2.72816796"," 1.40782110"," 2.14132662"," 1.75977926"," 1.51216944"," 1.18216155"," 0.21541816"," 1.86832379"," 0.72593505","-1.73052133","-0.43209906"
"1700859638_00919"," 0.04012596","-0.61644472"," 1.40593017"," 0.63298073","-3.67793032"," 2.66366186","-1.63301128","12.43310418"," 2.13078864"," 3.23979241"," 3.40566850"," 1.97494819"," 2.03216529"," 2.29978237"," 1.76941121"," 1.27933533"," 0.21486627"," 1.92247992"," 0.72030805","-2.33447372","-0.43088592"
"1700868522_2649"," 0.04122263","-0.98461378","-0.20966392"," 1.54301830","-4.31186092"," 1.10913661","-0.80692456","13.44843242"," 2.12770841"," 4.01959955"," 4.15498054"," 2.15403076"," 2.09474414"," 1.92935149"," 1.77624690"," 1.46796449"," 0.21450103"," 2.07797159"," 0.70173027","-2.11362102","-0.42800820"
"1700838576_81659"," 0.04159963","-2.88618910"," 2.35501805","-1.14026606","-1.28253636","-2.27406540"," 0.12278577","13.43440248"," 2.13708784"," 3.62921507"," 4.27494609"," 2.71567886"," 2.20953809"," 1.87270314"," 2.25106310"," 1.34869391"," 0.22795987"," 1.50222659"," 0.74527899"," 0.29420203","-0.47224394"
"1700847577_61312"," 0.04086215","-0.17615182"," 0.39887719","-0.49455632","-5.66182050"," 1.96737280"," 1.05005780","12.88737742"," 2.13326513"," 3.57346803"," 1.97660673"," 2.03124379"," 3.69795039"," 2.18072390"," 2.30364535"," 1.10438879"," 0.22754558"," 1.47556832"," 0.65304087","-2.17917319","-0.40084875"
"1700856948_12541"," 0.04113095","-1.41782425","-0.62239938"," 1.41139929","-4.93233240"," 0.33398809"," 0.27123579","12.03419287"," 2.13593149"," 3.16822223"," 1.79055339"," 2.02695766"," 1.67534662"," 2.00354302"," 1.41760677"," 1.14153664"," 0.22774730"," 1.96168450"," 0.69233112","-0.14748784","-0.43169465"
"1700866116_11717"," 0.04114114","-1.13867385","-2.37976811"," 1.41163687","-4.06549535"," 0.51122824","-0.32270403","12.18289723"," 2.12456942"," 4.46457180"," 4.15728921"," 1.80135810"," 2.11769380"," 1.84169023"," 2.20735654"," 1.11962527"," 0.21496770"," 2.37278352"," 0.76619137","-0.06357732","-0.46278826"
"1700864960_26655"," 0.04226507"," 0.29211468"," 3.40531210","-0.05179221","-4.19117450"," 0.95810745","-0.12042234","11.42487887"," 2.12449108"," 3.48306684"," 3.51249499"," 1.97501328"," 2.53107347"," 2.94220363"," 2.15571348"," 1.12495423"," 0.21425511"," 2.47889772"," 0.70389006"," 0.51224460","-0.42133366"
"1700857638_52536"," 0.04419464"," 1.43287821","-1.67485963"," 0.72194504","-2.75961357"," 2.99781497","-2.41826336","13.00330429"," 2.13482317"," 4.04714257"," 3.04847507"," 2.67666478"," 1.99509953"," 3.10822190"," 1.91977785"," 1.02700850"," 0.21585562"," 1.79221630"," 0.68856865","-2.26094029","-0.40365222"
"1700844852_66883"," 0.0441967"," 2.7447198","-1.2539936","-0.3510559","-4.2450717"," 0.2691887","-0.5593298","13.5198761"," 2.1375863"," 3.9802377"," 2.8672682"," 1.6432169"," 2.4537448"," 1.9411479"," 2.1070538"," 1.5552239"," 0.2262197"," 1.4378069"," 0.7501805","-0.8760427","-0.4425593"
"1700863513_80498"," 0.04487065"," 3.66771308","-1.47868852","-0.56448948","-3.33933740"," 0.27693244","-0.91986017","12.01506211"," 2.12911666"," 4.64356759"," 3.00441280"," 2.18960364"," 2.82844152"," 2.61358562"," 2.39538195"," 1.37898006"," 0.21331185"," 2.54574199"," 0.72202607"," 1.47377700","-0.42852385"
"1700848551_46348"," 4.965692e-02"," 3.380219e+00"," 3.612017e-05","-1.092862e+00","-4.629258e+00"," 2.419585e+00"," 6.876076e-01"," 1.065900e+01"," 2.140573e+00"," 3.399198e+00"," 2.390465e+00"," 1.782949e+00"," 2.470232e+00"," 2.383640e+00"," 2.270554e+00"," 1.301335e+00"," 2.169629e-01"," 2.463497e+00"," 6.633436e-01"," 1.331709e+00","-3.767328e-01"
"1700860258_85639"," 0.04673818"," 2.46924903"," 0.48573822"," 0.95004707","-4.82207823"," 2.08803748","-0.98213554","12.02892933"," 2.13905793"," 4.54692547"," 2.40392984"," 2.42898352"," 1.51562108"," 2.13081028"," 1.54939463"," 1.02890187"," 0.21711343"," 2.40130949"," 0.69344951","-0.11381634","-0.38990580"
"1700839274_03843"," 0.04784507"," 2.77524234"," 0.53284390"," 0.64349799","-4.94764510"," 2.56106922","-1.21633747","12.45680490"," 2.13222602"," 3.67051688"," 2.89859657"," 2.28992958"," 1.54276695"," 2.16383785"," 1.55596952"," 1.17370479"," 0.21494126"," 2.11946157"," 0.64142575","-1.06915922","-0.37511443"
"1700847429_88777"," 0.05157671"," 3.14592747"," 0.40103424"," 0.26346606","-2.20492439","-1.76000188","-2.48388981","13.64552602"," 2.13417516"," 4.81178124"," 5.67006338"," 2.91930894"," 2.88788326"," 2.34525380"," 2.70564532"," 1.51788087"," 0.21436927"," 2.04437627"," 0.67722012"," 2.37588948","-0.39073281"
"1700856416_83911"," 0.05404801","-3.85506694"," 0.70835170"," 1.56963838","-4.03420899"," 3.52172891"," 3.53000771","12.52292338"," 2.14382849"," 3.00729905"," 0.85029458"," 2.55981463"," 2.22566897"," 2.50758465"," 3.12180366"," 1.25284494"," 0.22004675"," 2.04411541"," 0.64427858","-1.34042419","-0.35159832"
"1700854904_17699"," 0.06275786"," 3.21757550","-2.07676359"," 2.45411253","-3.29511158"," 2.50738184","-2.08165087","11.69572583"," 2.14589206"," 5.48316262"," 1.99344848"," 2.31565715"," 2.02606973"," 2.84589325"," 1.59996535"," 1.08670333"," 0.22359019"," 2.93596586"," 0.64455829"," 2.73977509","-0.34829299"
