"run","a","delta1m0_pop","delta2_pop","e0_m0_pop","gamma_pop","k1m0_pop","k2_pop","k2m0scale_pop","offset_pop","omega_delta1m0","omega_delta2","omega_e0_m0","omega_gamma","omega_k1m0","omega_k2","omega_k2m0scale","omega_offset","omega_r0_m0","omega_tBegin","r0_m0_pop","tBegin_pop"
"1700870933_15971"," 0.03953709","-2.28027607","-0.70102139"," 1.88190932","-3.99529474"," 1.92181545","-0.96688417","11.64119792"," 2.15925256"," 3.30387653"," 1.87534148"," 1.92995759"," 1.96179298"," 1.95935293"," 1.72223839"," 1.12293475"," 0.36805934"," 1.63687292"," 0.68898353","-1.02835905","-0.40445903"
"1700868001_1556"," 0.04240471"," 2.93145873","-0.60885474","-0.16942943","-4.86805278","-0.42438742","-0.99076513","11.23825750"," 2.16123068"," 3.35755922"," 2.82749286"," 1.67318670"," 1.67140389"," 2.01868236"," 1.32351435"," 1.16197694"," 0.36772561"," 1.70925155"," 0.71274060"," 1.91442828","-0.41629426"
"1700847409_36078"," 0.03991154","-1.25142947"," 0.50217292"," 0.37550696","-2.37389549"," 1.06859342","-1.85600548","11.56609787"," 2.15735963"," 3.81009119"," 3.37744653"," 1.76025603"," 2.17711278"," 2.47797531"," 2.28679091"," 1.26787257"," 0.36719819"," 1.47973738"," 0.69271736","-0.16524258","-0.40931658"
"1700843067_37205"," 0.04083612"," 1.61299164","-0.92136204","-0.57701060","-3.77424979","-0.75950422","-0.72113397","10.89898081"," 2.15984358"," 4.05953187"," 2.51588785"," 2.00190226"," 2.58404454"," 2.28870424"," 2.11376267"," 1.33866937"," 0.36866432"," 2.23439566"," 0.67763362"," 2.59562817","-0.39872882"
"1700895485_92978"," 0.04228670"," 1.56629908"," 2.68282844","-1.34524401","-4.76997065","-0.08680519"," 0.35040843","11.95410888"," 2.15878129"," 3.58020821"," 2.92847302"," 2.16375319"," 1.62636567"," 1.78610222"," 1.85842509"," 1.04198278"," 0.36636818"," 2.02415443"," 0.69724568"," 0.70802617","-0.40385957"
"1700873229_02728"," 0.04282557"," 2.33124508","-0.05544503","-0.13476565","-4.31045422"," 0.13987657","-1.38672879","12.19730168"," 2.15950968"," 3.42399649"," 3.57680881"," 2.03064374"," 1.98959656"," 1.60794135"," 1.81778410"," 1.08223278"," 0.36867165"," 1.74777349"," 0.70488399"," 0.22339635","-0.41357671"
"1700871109_07208"," 0.04219094","-3.72338686","-0.10651708"," 3.38722251","-4.16235918"," 0.92474119","-1.09561411","13.78218352"," 2.15644864"," 3.57148110"," 2.37056524"," 2.56382243"," 2.24296919"," 1.87878624"," 2.04074741"," 1.45460161"," 0.36763575"," 1.60278051"," 0.69935203","-2.35878635","-0.41522271"
"1700882623_59691"," 0.04309394","-2.11505694"," 0.98096636"," 0.38454644","-4.30886302","-1.95716764"," 1.79872146","13.32006304"," 2.15683609"," 4.18780572"," 2.00453870"," 2.51296721"," 2.03797251"," 2.07237749"," 2.63378966"," 1.26673867"," 0.36679897"," 2.65321485"," 0.69376429"," 1.20941590","-0.40203964"
"1700853835_67215"," 0.04239215"," 1.92049471"," 0.21561758","-0.89877241","-3.07721413"," 0.65089250","-1.31978453","11.57657151"," 2.16135784"," 3.82037900"," 3.05705059"," 2.00974650"," 2.66367666"," 2.45385738"," 2.16510706"," 1.33363291"," 0.36879332"," 1.58294330"," 0.69070241"," 0.55859711","-0.40409757"
"1700878423_48696"," 0.04340844"," 0.64160741"," 1.74279104"," 0.73346163","-3.57173062"," 1.10781461","-2.44395233","13.32544824"," 2.15492810"," 3.26907442"," 5.55884165"," 1.97884076"," 2.06526546"," 1.90660819"," 1.88674859"," 1.10551395"," 0.36681183"," 1.56528205"," 0.70635119","-1.90247173","-0.41668826"
"1700844916_85055"," 0.04459124","-0.01594118"," 1.46031202","-0.96728512","-5.57708869"," 3.49538636"," 0.89685978","13.05439235"," 2.16616808"," 2.66203538"," 2.20412681"," 1.89648806"," 2.78053742"," 2.63593098"," 1.93914751"," 1.19309616"," 0.36886880"," 1.26204577"," 0.67558789","-2.98594994","-0.37337637"
"1700893463_91956"," 0.04789150"," 0.73229852","-2.49165671"," 1.35220250","-2.87858707"," 0.69285206","-2.32260009","12.54218649"," 2.16810229"," 3.84578768"," 2.46298453"," 1.89919298"," 2.01961858"," 2.26125845"," 2.02381082"," 1.36234601"," 0.36828384"," 1.73088183"," 0.71139271"," 0.09283353","-0.39237568"
"1700851009_41105"," 0.04962786"," 2.48760704","-1.40884602"," 0.26937057","-3.13301733"," 1.48559150","-1.82847043","11.38652625"," 2.16319632"," 5.28317578"," 2.10191988"," 2.38672862"," 2.36791927"," 3.14206378"," 2.47101603"," 1.47988294"," 0.36661305"," 2.02861875"," 0.70114817"," 1.13463234","-0.39458201"
"1700846030_44696"," 0.04860987"," 2.60597334"," 0.17278599","-0.36063005","-3.89687519"," 1.01625838","-1.27547682","12.34981130"," 2.16751343"," 4.10344909"," 3.56730434"," 2.13326059"," 2.64355790"," 2.10693973"," 2.50888138"," 1.26509907"," 0.36718398"," 1.92155895"," 0.68114371"," 0.08001261","-0.38006683"
"1700857062_99329"," 0.04983182"," 1.77003842","-1.08366077"," 1.42202416","-4.13354756","-0.54322294","-0.98196332","11.92749215"," 2.16939708"," 4.88565517"," 2.56279513"," 2.19404075"," 1.94457775"," 2.14985364"," 1.79668616"," 1.19959840"," 0.36835962"," 2.06790289"," 0.65835384"," 2.79311327","-0.36352704"
"1700840277_86604"," 0.04919155","-1.28019913","-1.30697356"," 3.42153687","-3.88515492"," 1.94630546","-1.48949725","11.57439258"," 2.16797633"," 3.86422485"," 1.19374065"," 2.19190734"," 1.73354343"," 2.22307360"," 1.49473871"," 1.13314235"," 0.36947067"," 2.21972569"," 0.69364340"," 0.46356019","-0.38027840"
"1700898327_74868"," 0.05227464"," 2.14349016"," 1.15873254"," 1.15458324","-4.44001691"," 1.79616250","-1.20513988","12.73032260"," 2.17290441"," 3.92109659"," 4.39102076"," 1.81851678"," 1.18600504"," 1.99829715"," 1.71745353"," 0.99318250"," 0.36902030"," 1.76380256"," 0.66249544","-0.52515070","-0.35628226"
"1700848626_56711"," 0.05101289","-1.38248873"," 0.53184332"," 0.87213386","-4.38992801"," 5.05063284"," 1.65057995","12.03874887"," 2.17153951"," 3.19555880"," 2.33950186"," 1.97023139"," 2.31104065"," 3.07545828"," 2.41814847"," 1.37142689"," 0.36980943"," 2.01017339"," 0.64557857","-1.74781346","-0.33716455"
"1700896580_19315"," 0.05324483"," 2.97547341","-0.45946986","-0.14457404","-4.48342168"," 1.03069886"," 0.21019183","11.54079582"," 2.16753546"," 4.35637416"," 1.89134115"," 2.53313780"," 2.44415184"," 2.47295545"," 2.70211873"," 1.35321191"," 0.36577187"," 2.50899543"," 0.64663028"," 1.90129346","-0.35390413"
"1700869346_36551"," 0.06254105"," 3.48780208"," 0.68695384"," 1.76200403","-4.16461584"," 0.44188501","-1.86180809","13.64655517"," 2.18128056"," 3.93033800"," 4.81184088"," 1.79102278"," 1.42182115"," 1.93764350"," 2.27739617"," 1.41973737"," 0.37079246"," 2.20350433"," 0.64958274"," 1.38508694","-0.33128019"
