"run","a","delta1m0_pop","delta2_pop","e0_m0_pop","gamma_pop","k1m0_pop","k2_pop","k2m0scale_pop","offset_pop","omega_delta1m0","omega_delta2","omega_e0_m0","omega_gamma","omega_k1m0","omega_k2","omega_k2m0scale","omega_offset","omega_r0_m0","omega_tBegin","r0_m0_pop","tBegin_pop"
"1703497515_62014"," 0.03708486","-0.92506284"," 0.22363654"," 0.66280222","-4.68067567"," 1.26638301","-0.83890078","13.65012884"," 2.14232333"," 2.92408476"," 3.13116181"," 2.14399859"," 2.61439657"," 1.73353107"," 1.78867506"," 1.25225909"," 0.41639385"," 1.73010215"," 0.68957173","-3.25310131","-0.34976724"
"1703471115_12686"," 0.03714757"," 3.02605287"," 1.82782527","-2.91942023","-5.84518755","-0.20486143"," 0.77502335","11.98163493"," 2.14319484"," 3.23206919"," 2.47743902"," 2.13735970"," 2.84590507"," 1.94987476"," 1.61452138"," 1.10894553"," 0.41734418"," 1.82859231"," 0.70349729","-0.25058493","-0.35850241"
"1700873712_96781"," 0.03627530","-0.30118078","-1.03366163","-1.64394830","-0.09584717","-1.86633142","-2.43171867","14.42725167"," 2.13935121"," 3.83942652"," 4.42907412"," 2.13325822"," 2.42699703"," 2.34070149"," 2.73582456"," 1.38672791"," 0.41661676"," 1.89411405"," 0.71551016","-1.31645910","-0.37488923"
"1702098184_80069"," 0.03643358"," 0.63631426","-0.83447547","-1.25374617","-3.36927265"," 1.43237030","-0.65202430","11.23494806"," 2.14248982"," 2.85986740"," 3.00304013"," 1.66418256"," 2.63292067"," 1.89951784"," 2.27549428"," 1.16469258"," 0.41746450"," 1.49352634"," 0.67562808","-0.80624202","-0.34139384"
"1702058894_53782"," 0.03667592","-0.81887212","-1.75915914"," 0.46690675","-4.07197681"," 1.76514358","-1.26878658","14.02713016"," 2.14404258"," 2.56593946"," 4.47776789"," 1.51939620"," 2.60229469"," 1.47735638"," 1.69337843"," 1.26956656"," 0.41891578"," 1.60415716"," 0.69220157","-4.14276396","-0.35077319"
"1701004509_62743"," 0.03653191","-4.20934690"," 0.75660819"," 1.34341217","-1.96539363","-0.70238040","-1.00590393","12.43538383"," 2.13892627"," 3.03694562"," 4.82774673"," 2.20926600"," 2.58142488"," 2.12644474"," 2.13724892"," 1.30033006"," 0.41717488"," 1.74744171"," 0.71167992","-0.54448067","-0.37525572"
"1704113181_77667"," 0.03617682"," 3.67734507"," 1.80733659","-2.84719045","-3.16447731"," 0.38261464","-1.81308959","11.83260051"," 2.13976229"," 3.49155346"," 3.91674894"," 2.14177434"," 2.96012319"," 2.17689776"," 2.47598119"," 1.32308302"," 0.41653905"," 1.89269826"," 0.69798325","-0.57512417","-0.35775376"
"1700893064_97261"," 0.0364612"," 3.4183902"," 1.9581011","-3.5231918","-2.0867483","-0.1934831","-2.3791985","11.6061886"," 2.1397868"," 3.0120541"," 3.9584176"," 2.2305936"," 2.5999561"," 1.9480737"," 2.4335768"," 1.2101668"," 0.4176105"," 1.6548969"," 0.7076201","-0.1032844","-0.3700989"
"1703577938_84202"," 0.03732362","-4.06473926","-1.20824991"," 1.55458944","-2.58985268"," 0.57182749","-0.59609892","11.93259793"," 2.14185448"," 3.01699675"," 4.79830786"," 1.99515624"," 2.27078055"," 1.90608383"," 2.00582742"," 1.17573054"," 0.41735443"," 1.67943480"," 0.69407686","-1.07908238","-0.36034025"
"1703284539_65067"," 0.03800008","-0.01141369","-0.13760490"," 0.01061354","-5.12605300"," 0.36611360"," 0.39201852","11.40327705"," 2.14477970"," 3.19861069"," 1.71183423"," 2.08041387"," 2.10284422"," 1.75197552"," 1.84320003"," 1.16660607"," 0.41740171"," 1.78116630"," 0.68489996"," 0.02041079","-0.34345812"
"1703637831_69474"," 0.03674904"," 3.12656349","-0.90737513","-1.33363338","-2.48377739"," 1.29370876","-3.06314631","11.16952938"," 2.14112746"," 3.46225230"," 2.54227811"," 1.70523236"," 2.12834078"," 1.67503994"," 1.83002840"," 1.06737443"," 0.41628077"," 1.41050086"," 0.70039458","-0.51240554","-0.35180603"
"1702139276_07606"," 0.03625957","-0.28494468","-0.85529066"," 0.67646050","-3.70797820","-0.39406240","-1.81406157","13.20031067"," 2.14159494"," 3.06519142"," 4.50554483"," 1.79761923"," 2.54814869"," 2.07955470"," 1.99662541"," 1.16208247"," 0.41874357"," 1.79396976"," 0.70358647","-1.36285874","-0.36502955"
"1700966792_1903"," 0.03683826","-1.56503183","-1.42900112","-1.03182297","-0.13200419","-3.30172104","-2.11334434","13.45800680"," 2.14014109"," 3.69964581"," 3.32615183"," 1.87641008"," 2.59431417"," 1.98866631"," 3.05743174"," 1.54996052"," 0.41685364"," 1.55042026"," 0.70739710"," 1.16406683","-0.36821133"
"1703307322_07952"," 0.03674734"," 1.97457470","-1.91348044","-1.23605730","-0.88750335","-0.94510618","-3.73636491","12.24784115"," 2.14375591"," 3.51298383"," 2.50859835"," 1.56438479"," 2.49727268"," 2.53340622"," 2.62433676"," 1.56548810"," 0.41970463"," 1.44991320"," 0.69400626"," 0.26804618","-0.35647705"
"1703864505_81818"," 0.03686303","-0.72672542","-0.42706942"," 0.04174250","-3.46745491","-0.93158757","-0.70363972","11.23557539"," 2.14038690"," 3.77473427"," 2.32665892"," 2.07056422"," 2.68282194"," 2.04319704"," 1.81199102"," 1.23231711"," 0.41649202"," 1.74896093"," 0.69246821"," 1.26658994","-0.35806536"
"1703812621_90883"," 0.03726167","-2.24919552","-1.19805486","-0.37046327"," 0.17335104","-2.48856076","-2.51218580","13.85037534"," 2.13943324"," 3.98057969"," 3.80884556"," 2.27267212"," 2.52398732"," 2.25569594"," 2.40732341"," 1.73708616"," 0.41709638"," 1.65233943"," 0.70647890","-0.03923942","-0.36854271"
"1703804863_99727"," 0.03656679"," 0.49725360","-2.29682153","-0.29304054","-3.19180487"," 1.50101797","-1.26791304","12.42665728"," 2.14087346"," 3.45644219"," 3.83545928"," 1.64444480"," 2.72308750"," 2.15624030"," 1.96897016"," 1.20447788"," 0.41598982"," 1.51853612"," 0.67322085","-1.92092581","-0.33803603"
"1703450747_35569"," 0.0369942","-1.8334476","-1.0206927"," 0.8039647","-2.4335526","-0.1031852","-1.6839913","11.1253193"," 2.1401897"," 4.1708559"," 3.0120364"," 2.3988468"," 2.4620476"," 2.2799727"," 1.9242312"," 1.3690439"," 0.4164488"," 1.6689478"," 0.6952695"," 0.6326086","-0.3576127"
"1703163501_90068"," 0.03699727"," 0.65758057","-0.50004233","-1.77122978","-3.78927750","-0.59083459"," 0.43640360","11.10468360"," 2.14187661"," 3.51537861"," 3.07894878"," 1.92629623"," 2.96023741"," 1.75883368"," 1.75119762"," 1.16250928"," 0.41700254"," 1.72245918"," 0.69216135"," 1.01539553","-0.35449245"
"1704044871_01412"," 0.03759393","-0.85892006","-0.40611395"," 0.56987322","-4.70018371"," 0.72025344"," 0.08292491","11.09789367"," 2.14074644"," 3.28443607"," 1.36889215"," 2.05199634"," 2.20742938"," 1.81744452"," 1.68288657"," 1.19210059"," 0.41658805"," 1.89303170"," 0.68140454"," 0.10104647","-0.34088590"
"1703554211_3951"," 0.03778989"," 1.98298274"," 0.44183313","-1.18162502","-3.74033712","-0.95934858","-0.99788276","13.41216256"," 2.14269029"," 3.46506910"," 4.08266450"," 1.86555209"," 3.01637630"," 2.03958711"," 2.44723624"," 1.31972170"," 0.41696240"," 1.95495550"," 0.70308561","-0.79213802","-0.35841262"
"1700838043_46367"," 0.03716852"," 1.03614590"," 1.28679232","-0.45050297","-3.70896313"," 1.08081833","-1.82470649","13.21365310"," 2.14213698"," 3.45912984"," 3.51525230"," 2.05401341"," 2.58190510"," 1.67665314"," 1.86804371"," 1.10444009"," 0.41642221"," 1.71258570"," 0.69546341","-2.55279457","-0.35228226"
"1703264962_52344"," 0.03733013","-1.37909672","-0.79818593","-0.41661297","-0.92149981","-1.15056575","-2.37439941","12.93842625"," 2.14164167"," 3.84440161"," 4.73763362"," 1.84068110"," 2.59276325"," 2.48502145"," 2.32467086"," 1.53054052"," 0.41927777"," 1.68191456"," 0.69516051","-0.41880526","-0.36261305"
"1703719296_51286"," 0.03759189","-0.62188190","-2.11259946"," 0.15402365","-2.68191319","-0.06784460","-1.52944190","12.55830477"," 2.14244647"," 3.53938553"," 3.51834616"," 1.89958123"," 2.92388987"," 2.29951471"," 2.25729359"," 1.35396513"," 0.41716027"," 1.83044964"," 0.69986944","-0.86507898","-0.35779114"
"1703737607_27263"," 0.03810498"," 2.36775009","-1.02647341","-1.35165867","-0.56227397","-0.73544224","-4.02349818","14.37286510"," 2.14444214"," 3.72783239"," 3.50962853"," 1.81875663"," 2.78736187"," 2.78287723"," 2.48641422"," 1.40246850"," 0.41690269"," 1.92113687"," 0.68641448","-1.80765184","-0.34625792"
"1703243678_25961"," 0.03809176"," 0.61773712"," 1.46799911","-2.88058422","-1.95346579"," 0.34588119","-0.75344191","11.48111739"," 2.14279377"," 3.94756508"," 2.73073055"," 2.51698290"," 2.03405168"," 2.09050880"," 2.70987004"," 1.27600103"," 0.41850796"," 1.62847837"," 0.69663535","-0.25995719","-0.35665500"
"1703183758_23913"," 0.03933604"," 3.15936566"," 0.96535907","-2.53193725","-5.14129971"," 2.48588020"," 0.16823112","11.88447375"," 2.14870714"," 2.66574928"," 2.59324315"," 1.82518867"," 3.08236701"," 2.48066067"," 2.22485402"," 1.12044445"," 0.41942477"," 1.65951932"," 0.66923482","-1.79992162","-0.32080132"
"1702077820_23847"," 0.03778107","-3.85548396","-0.31027723"," 1.93345299","-3.55636556","-0.94307231"," 0.13203464","12.95994206"," 2.14165032"," 3.25578045"," 3.32460445"," 2.07322018"," 2.58465663"," 1.91741143"," 2.00752565"," 1.23581131"," 0.41724069"," 1.79476253"," 0.69570561","-0.64024953","-0.36278821"
"1703430680_69357"," 0.03826242"," 0.57330802","-0.41158906","-1.40557742","-4.58897135"," 0.28329218"," 1.10063374","12.33212954"," 2.14514441"," 3.44423271"," 2.86890943"," 1.80254817"," 3.13584031"," 1.89821574"," 2.34110207"," 1.07758978"," 0.41814755"," 1.70633581"," 0.69006019","-0.69145000","-0.34146258"
"1703404714_10515"," 0.03895263"," 2.54600390"," 0.95559683","-0.77747187","-4.18056057"," 1.74232389","-1.99470926","12.79990311"," 2.14048910"," 2.89711100"," 3.25467323"," 1.65560209"," 2.29603296"," 1.62261998"," 1.76142638"," 1.11900724"," 0.41572149"," 1.62084203"," 0.68468836","-2.45629386","-0.33968912"
"1703678383_17931"," 0.03925361"," 1.31137621"," 1.49001638","-1.49087465","-5.51111641"," 0.42853160"," 0.65622503","12.08635228"," 2.14517493"," 3.08622014"," 2.25723926"," 2.07305305"," 2.38559231"," 2.00496148"," 1.95545511"," 1.10823903"," 0.41876531"," 1.76983709"," 0.68908549","-0.64189401","-0.34172433"
"1703509609_73627"," 0.03830307"," 2.63165579","-0.89834439","-1.42467031","-1.68370580"," 0.90251014","-3.14404332","13.01330992"," 2.14393956"," 3.29745087"," 3.94299801"," 1.81485095"," 2.61667203"," 2.58809197"," 2.15250523"," 1.30664917"," 0.41701795"," 1.57844482"," 0.68565209","-1.92470826","-0.34390920"
"1701009450_44574"," 0.03849036"," 3.88093628"," 1.82295036","-3.56852821","-4.09337182","-0.97065041","-0.08594027","11.52276409"," 2.14241076"," 3.57971507"," 3.06676696"," 2.23665451"," 3.26855939"," 1.98462201"," 2.72453055"," 1.25924034"," 0.41679457"," 1.83768076"," 0.69710608"," 1.06028188","-0.35647527"
"1700855614_26661"," 0.03859745"," 1.83084042","-0.12562577","-0.33882000","-4.49993015"," 0.79754262","-0.99769412","11.94779244"," 2.14309623"," 3.67694826"," 2.82838543"," 2.29907079"," 2.28959028"," 1.94751758"," 1.55468231"," 1.26839997"," 0.41685194"," 2.16521928"," 0.68916442","-0.69463011","-0.34392940"
"1703476786_42801"," 0.03857544"," 0.29347887","-1.13503198"," 0.26298841","-4.79695854","-2.45659834"," 0.18754086","12.40321478"," 2.14359127"," 3.86056978"," 2.43202978"," 1.88542361"," 2.45210145"," 1.97140601"," 2.01333460"," 1.07154668"," 0.41909377"," 1.80196395"," 0.68882274"," 1.93868151","-0.34790716"
"1703365002_12966"," 0.03832709","-2.02115721","-1.60390089"," 0.94004946","-2.38710695"," 1.35264061","-1.80476732","11.88554055"," 2.14478568"," 3.66851053"," 2.34902993"," 1.92380026"," 2.60828709"," 2.84764304"," 2.16812809"," 1.32885934"," 0.41900214"," 1.55036322"," 0.68146214","-1.15878562","-0.34123706"
"1703547657_05082"," 0.03936372"," 1.51388338"," 1.50300700"," 0.07562507","-4.30547075","-2.33352410","-1.86126073","12.22892872"," 2.14181803"," 2.90472721"," 3.94809921"," 1.80908544"," 2.11976249"," 1.93736204"," 1.91096177"," 1.15746506"," 0.41679714"," 1.92660488"," 0.70616227"," 1.67059981","-0.36196713"
"1704026266_04702"," 0.03988192","-0.88141178"," 0.05036659"," 0.08236833","-5.26605164"," 1.49960771"," 1.17299984","11.95284323"," 2.14600395"," 3.20782144"," 1.23445655"," 2.11144217"," 2.31846858"," 2.25795107"," 2.00609899"," 1.12782999"," 0.41698579"," 1.70950081"," 0.67703425","-1.16150905","-0.32690795"
"1703995217_99421"," 0.0392573","-1.4449966","-0.6025042"," 0.2759291","-3.7862519"," 2.2808934","-0.4156518","12.7343588"," 2.1467549"," 2.6035206"," 3.8027813"," 1.9302905"," 2.6827296"," 2.3997833"," 2.0227660"," 1.0727236"," 0.4194649"," 1.6203766"," 0.6731636","-2.7772248","-0.3318631"
"1704049312_77896"," 0.03914312"," 0.88957356"," 0.24525798","-2.60769580","-1.78124670","-0.12310060","-0.99097392","11.94121299"," 2.14148979"," 3.54801599"," 3.13198432"," 2.09358402"," 2.61837451"," 2.30323552"," 2.99674695"," 1.29331854"," 0.41701647"," 1.60043902"," 0.69349001","-0.23048166","-0.35499146"
"1703228289_21572"," 0.03864643","-1.96315804","-2.13568128"," 1.89200202","-1.94991031","-1.53963426","-3.33702410","13.82189165"," 2.14128570"," 3.11150152"," 5.37887848"," 2.00123199"," 2.59261351"," 2.30036088"," 2.25563348"," 1.29080394"," 0.41832008"," 1.91609977"," 0.70403861","-0.92082052","-0.36787273"
"1703528760_44561"," 0.03959378"," 1.52088793","-2.26884941","-0.75715159","-2.27944139","-0.30461728","-1.63176900","11.62985057"," 2.14408679"," 4.16401558"," 2.52037572"," 1.66489765"," 2.78789524"," 2.49134920"," 2.52688608"," 1.46073231"," 0.41749344"," 1.79036315"," 0.69171384"," 0.74231209","-0.34719685"
"1703616077_70402"," 0.03895571"," 1.38325869"," 0.74919500","-1.82175536","-2.13510748","-1.89735844","-1.68049553","12.36601689"," 2.14162407"," 4.45200813"," 3.62698921"," 2.20736694"," 3.32649895"," 2.38448114"," 3.00765267"," 1.53042830"," 0.41620690"," 1.94504418"," 0.70366682"," 1.10353940","-0.36175110"
"1703345278_43801"," 0.03968894"," 1.60319008","-2.00863340","-0.46131903","-2.34593429"," 1.42008897","-2.78879316","11.69557659"," 2.14579619"," 3.49637567"," 2.69046250"," 1.67169582"," 2.26309326"," 2.17179585"," 1.88784503"," 1.18712894"," 0.41851894"," 1.49085961"," 0.69295538","-0.98280561","-0.34363917"
"1703184244_28967"," 0.039954640","-1.887488035","-1.102465131"," 2.130263962","-4.080468787"," 0.002802598","-0.826727175","11.391950250"," 2.143293334"," 3.345509681"," 1.915109416"," 2.054413134"," 2.118049989"," 1.830709787"," 1.649083340"," 1.169131780"," 0.416566022"," 1.741025636"," 0.693676013"," 0.563616948","-0.346037705"
"1703252421_91091"," 0.040307850"," 0.573546970","-0.793147480","-1.143780505","-3.708652291"," 1.427955066","-0.000959757","14.000665262"," 2.147421940"," 3.170043735"," 4.282834366"," 1.849851855"," 3.499273030"," 2.564585935"," 2.508590568"," 1.212214994"," 0.417326935"," 1.658186674"," 0.669096925","-3.185080782","-0.326145712"
"1703368041_99506"," 0.04014651","-3.49047105","-0.13620473"," 1.83546403","-3.36963351"," 2.33775436","-0.70506636","12.55033794"," 2.14401442"," 2.54192582"," 2.56969035"," 2.18231966"," 2.47901723"," 2.53319459"," 2.15299625"," 1.27122042"," 0.41611002"," 1.57827892"," 0.68424992","-2.57720888","-0.33452704"
"1703784090_7541"," 0.04020081"," 3.99097686","-2.12306101","-0.66294572","-3.16576958","-0.05286131","-2.23898047","12.24158874"," 2.14198241"," 3.36261476"," 3.44868729"," 1.36483742"," 2.51989593"," 1.94398584"," 2.08392341"," 1.24316563"," 0.41610900"," 2.07347453"," 0.68975708"," 0.15304028","-0.34154353"
"1703203138_80194"," 0.04034539","-0.13325287"," 0.05815775"," 0.19472333","-5.25242619"," 1.35291684"," 0.38880515","12.75766326"," 2.14581684"," 3.72312005"," 2.33472875"," 2.24022415"," 2.40404295"," 2.15739352"," 2.16392445"," 1.13881918"," 0.41629254"," 1.78905334"," 0.67208620","-1.72739340","-0.32580626"
"1700929984_06162"," 0.04090889","-2.72719748","-6.01928371"," 0.65653965","-2.64453637"," 1.42028865","-0.39650257","14.12168889"," 2.14548626"," 2.43695742"," 7.76353045"," 1.69726741"," 2.72009950"," 2.23274478"," 2.30867314"," 1.16359923"," 0.41700323"," 1.56768230"," 0.68326247","-3.70139088","-0.34307397"
"1701026921_22845"," 0.04177574","-0.11588379","-1.12256507","-0.95884159","-3.60967757"," 0.73174560"," 0.56200348","11.98074898"," 2.15209330"," 3.54997204"," 3.55018751"," 1.80959041"," 2.98008350"," 2.23493762"," 2.59438074"," 1.24517165"," 0.42384267"," 1.78107686"," 0.68088096","-0.60759510","-0.33345763"
"1703557428_89415"," 0.0404431"," 0.8839484"," 1.0900018"," 0.7964568","-2.8694865","-0.2085398","-3.2277996","13.7203407"," 2.1446951"," 3.4626760"," 5.3380685"," 1.9498121"," 2.3856214"," 2.0830383"," 2.1055968"," 1.2133407"," 0.4169934"," 2.0093337"," 0.6881047","-1.5076159","-0.3445980"
"1703516867_15072"," 0.04136844"," 0.91227699","-1.43474880"," 0.24321255","-2.98449685","-0.57658648","-2.21943150","12.97924822"," 2.14641127"," 3.56721359"," 4.13558632"," 1.98226499"," 2.89608758"," 2.25802400"," 2.27442546"," 1.30268049"," 0.41860350"," 1.91087093"," 0.69543972","-0.47057435","-0.34633974"
"1703845641_25802"," 0.04176167","-1.66017868"," 0.02590900"," 0.41726868","-0.94546697","-0.94496589","-2.78714272","13.00666498"," 2.15043402"," 4.53584016"," 3.66439633"," 2.43610873"," 2.70976179"," 2.72106748"," 2.21581831"," 1.59730595"," 0.42423144"," 1.73329413"," 0.69027665","-0.28670150","-0.34861071"
"1703787960_85747"," 0.0408534"," 4.2680578"," 1.4142540","-1.7993653","-1.6483251","-1.8035593","-3.9298568","13.5180351"," 2.1445486"," 3.2040382"," 5.0826467"," 1.9704841"," 2.7954760"," 2.4453905"," 2.6546859"," 1.4532014"," 0.4172069"," 2.0041630"," 0.6778646"," 0.2660450","-0.3406271"
"1703761596_98017"," 0.04184635"," 3.65040063"," 1.12024394","-1.14188403","-5.36523098"," 1.59653394","-0.81293476","12.20148129"," 2.15096888"," 3.40858036"," 2.86511683"," 1.80825552"," 1.87904991"," 1.61484012"," 1.41948675"," 1.12722827"," 0.42071976"," 1.71046640"," 0.67590340","-1.37531713","-0.32631537"
"1703677055_8499"," 0.04175091","-1.82827047","-0.75763381"," 2.26478025","-4.97437812"," 0.28395765","-0.10709223","12.82455878"," 2.14940848"," 3.47063465"," 1.34307220"," 2.06854793"," 1.68825326"," 1.84091162"," 1.87171760"," 1.08107226"," 0.42080404"," 1.82274214"," 0.67373205","-0.95762556","-0.33023273"
"1703326325_86931"," 0.04129913","-0.49862062","-0.42326883","-1.11754860","-3.25602357","-1.48689604"," 0.78488662","13.82010115"," 2.14486234"," 3.99321683"," 3.60414605"," 1.80017481"," 3.51250218"," 2.04232890"," 2.80922891"," 1.19235547"," 0.41669041"," 1.77005919"," 0.68925904","-0.50072943","-0.34412540"
"1703385816_46187"," 0.04427857"," 2.18731854","-0.42439349"," 0.03399895","-4.16251509"," 0.69418127","-1.39560933","11.10003304"," 2.14552974"," 4.00860880"," 2.43940947"," 2.30961152"," 2.36489874"," 2.28295817"," 1.60005787"," 1.31012589"," 0.41597781"," 2.18714318"," 0.68564961"," 1.01521154","-0.32876999"
"1703719009_09901"," 0.04340852"," 3.97669227"," 0.08134358","-1.99638022","-6.03146944"," 1.88658587"," 1.09361058","10.72194668"," 2.15429842"," 3.64465633"," 1.66857567"," 1.73105170"," 3.18173771"," 2.73148599"," 2.66126187"," 1.26837339"," 0.41972245"," 1.82147505"," 0.66529308"," 0.65149807","-0.30809988"
"1703853276_59473"," 0.0421980"," 0.1873781","-0.9147731"," 0.6843600","-2.5454909","-0.1609717","-2.0905672","11.7381645"," 2.1467307"," 4.7964384"," 1.9761947"," 2.3371854"," 2.7836111"," 2.6020763"," 2.2752505"," 1.4083969"," 0.4162956"," 1.7061948"," 0.6791548"," 0.9763046","-0.3309167"
"1703583071_83474"," 0.04184084"," 4.43716905"," 0.23669416","-1.64939976","-1.66016963","-0.42698844","-3.73719690","13.50604523"," 2.14447332"," 3.26055523"," 4.76023288"," 1.83205397"," 2.95318327"," 2.56007288"," 2.66126871"," 1.48484729"," 0.41625984"," 1.83079370"," 0.68027365","-0.80520770","-0.33693880"
"1703597407_43316"," 0.0429794"," 6.5458363"," 5.8170214","-4.1512598","-3.5621210"," 1.0133366","-2.1209127","11.1845310"," 2.1466377"," 3.9980334"," 4.5190281"," 2.0068660"," 2.4879412"," 2.0349560"," 1.8542323"," 1.2251972"," 0.4165719"," 1.7331841"," 0.6802676"," 0.2058424","-0.3276685"
"1703510123_6796"," 0.04437043"," 2.52672217","-1.70375692","-2.05102378","-3.14252316","-0.34352299"," 1.23097868","12.13768727"," 2.15088564"," 3.74819025"," 2.91415573"," 1.16125319"," 3.14183594"," 2.00816614"," 3.07126081"," 1.30924337"," 0.41911692"," 1.75568754"," 0.67562540"," 0.57000975","-0.32397969"
"1704068186_53475"," 0.04347506"," 1.02592126","-0.43578906"," 0.13645826","-3.67969963","-0.41551930","-1.13029108","13.21643135"," 2.14628043"," 4.36568183"," 4.36889847"," 1.99790062"," 2.96477769"," 2.34331759"," 2.32885729"," 1.28907467"," 0.41683290"," 1.93505481"," 0.68726120","-0.39049012","-0.33672387"
"1703986446_16864"," 0.04460886"," 0.45897451"," 2.37766584"," 0.84727311","-3.06895583"," 0.25011436","-2.71868682","12.79548518"," 2.15061274"," 3.49924519"," 5.01624124"," 2.01007879"," 2.40809782"," 2.08587390"," 1.91709758"," 1.25600177"," 0.42015321"," 1.87679100"," 0.68307339","-0.82158619","-0.33389404"
"1703949028_17503"," 0.04363983"," 0.63108276","-0.19129612","-0.55806711","-4.58756559"," 0.32172372"," 1.09689768","12.32229734"," 2.14890686"," 4.44064132"," 2.58912701"," 2.16400488"," 2.84463264"," 2.44366944"," 2.86465611"," 1.28112569"," 0.41698929"," 2.06400073"," 0.68415981"," 0.13195756","-0.32186434"
"1700948763_85761"," 0.0450845","-4.5958142","-0.2375414"," 2.0421649","-3.2941341"," 0.8680777"," 1.2616195","12.6543288"," 2.1517070"," 3.1534940"," 4.8192354"," 2.3920125"," 2.4073920"," 2.2268063"," 2.6827172"," 1.1390495"," 0.4194481"," 1.8630467"," 0.6680338","-1.1663755","-0.3205857"
"1703203497_91616"," 0.04615249"," 4.78455449","-2.24796916","-0.51271600","-4.10755326"," 1.02359816","-1.04493478","11.32089814"," 2.15152608"," 3.96298085"," 2.54853015"," 1.53764041"," 2.89982617"," 2.61395673"," 2.38516657"," 1.38146851"," 0.41865142"," 2.15559382"," 0.67259817"," 1.26067769","-0.31418383"
"1703537589_87021"," 0.04566742"," 1.11358851","-1.16071588"," 0.97510410","-4.35024203"," 0.95982726","-1.13762407","11.52141652"," 2.14993353"," 3.83916653"," 2.21340149"," 2.11989709"," 2.19722736"," 1.89253507"," 1.60004750"," 1.24265468"," 0.41771649"," 2.04225591"," 0.66409590"," 0.40800825","-0.31209165"
"1704007579_01496"," 0.04545886","-1.19412932","-2.98219495"," 1.95536634","-2.93248187"," 0.36638025","-2.20911455","13.41946589"," 2.14774837"," 4.13484986"," 2.37247359"," 1.82619872"," 2.71610078"," 2.26178832"," 1.95125465"," 1.16156023"," 0.41862045"," 1.82387527"," 0.68335301","-1.40142713","-0.33206583"
"1703203822_85513"," 0.04681394"," 2.32210249"," 0.01150091","-0.03025335","-1.46715537","-2.14006500","-3.62237839","13.46818554"," 2.14963960"," 4.64815393"," 4.36821965"," 2.15463318"," 3.08576321"," 2.63647508"," 2.42845097"," 1.55790240"," 0.41863171"," 2.03659313"," 0.66317803"," 1.64210078","-0.31798896"
"1703943821_61821"," 0.04516241"," 0.69205010","-1.22130821"," 1.02288050","-4.90729133","-1.56419990","-0.00137523","13.13611496"," 2.14791308"," 4.17251995"," 2.34758625"," 2.17855254"," 1.85360693"," 2.06544784"," 2.20905321"," 1.20299650"," 0.41775766"," 2.24938433"," 0.67738938"," 0.98777365","-0.32802095"
"1703738633_88415"," 0.04628044"," 5.95651791"," 3.40151755","-4.09429629","-6.09706621"," 1.59552685"," 1.09695775","12.55042310"," 2.15784076"," 3.27525473"," 3.58797486"," 1.98901404"," 3.10361109"," 2.40423376"," 2.76643679"," 1.18279602"," 0.42205305"," 2.05710405"," 0.65280149","-1.06655786","-0.29881780"
"1703899371_01008"," 0.04593103"," 2.31474380"," 0.84225679","-0.12436684","-3.86183930"," 0.85711251","-1.29326067","11.34804016"," 2.14811478"," 4.73728533"," 3.46781316"," 2.15137774"," 2.38296027"," 2.31600359"," 2.08192734"," 1.31480998"," 0.41634140"," 2.09953007"," 0.67037967"," 0.97991128","-0.31586274"
"1703408277_54315"," 0.04592798"," 2.82449603","-3.38835626"," 0.04471360","-2.82063425"," 0.48967437","-2.29359732","12.78115107"," 2.14727537"," 3.65106781"," 2.82169688"," 1.50330348"," 2.74281036"," 2.39064786"," 2.32279172"," 1.29117476"," 0.41864649"," 1.85629165"," 0.67314381","-0.46109746","-0.32379759"
"1703305535_30053"," 0.04682525"," 5.81039672","-1.88292595","-1.04555605","-3.31108693","-0.78161998","-1.06282251","12.77181984"," 2.15409746"," 4.11517794"," 3.85055669"," 1.62775464"," 3.33052952"," 2.46084044"," 2.92081745"," 1.32305930"," 0.41974654"," 1.99024052"," 0.66812095"," 1.32590226","-0.31486265"
"1701039380_50744"," 0.0477606"," 3.0309588","-1.9944978"," 0.7080925","-3.9127274"," 0.2760957","-1.7958758","11.3291081"," 2.1517685"," 4.2030617"," 2.0575551"," 1.8362332"," 2.1474692"," 2.0912138"," 1.6435131"," 1.1244017"," 0.4198019"," 1.9923648"," 0.6663038"," 1.9392182","-0.3065703"
"1703593621_8662"," 0.04706158"," 4.40138651","-1.39680326"," 0.25038185","-4.72546410"," 0.78157500","-1.51240225","13.12669639"," 2.15146557"," 3.60410123"," 3.30576128"," 1.52304439"," 1.91860416"," 2.09451380"," 1.68063729"," 1.17168536"," 0.41848081"," 2.18107699"," 0.66689961","-0.35448526","-0.30681952"
"1703228381_57815"," 0.04764996"," 5.41458417","-0.74638231","-0.55933382","-4.27027062"," 1.38427127","-1.47557770","11.63584506"," 2.15362507"," 4.04769814"," 3.07579424"," 1.87732387"," 2.53025138"," 2.57768548"," 1.96403604"," 1.24532475"," 0.42142843"," 2.14340220"," 0.65864097"," 0.80685545","-0.30282669"
"1700989820_30199"," 0.04742355"," 0.92534804","-0.81460495"," 1.45993332","-4.72123805"," 1.62130972","-0.75695882","12.25150856"," 2.14759085"," 4.29504203"," 1.80757103"," 2.25198104"," 2.02222770"," 2.42981464"," 1.93941011"," 1.19612043"," 0.41559847"," 2.21838430"," 0.67216762","-0.46505997","-0.31096971"
