Unnamed: 0,OFV,AIC,BIC,BICc,run
522,-70099.9676890826,-70077.9676890826,-70049.3108170367,-70018.1530759314,1674358280_87853
193,-70099.4200646823,-70077.4200646823,-70048.7631926364,-70017.6054515311,1674348547_85273
755,-70098.8275342282,-70076.8275342282,-70048.1706621824,-70017.012921077,1674307341_07299
252,-70098.7915320784,-70076.7915320784,-70048.1346600326,-70016.9769189272,1674358104_17104
300,-70098.4089733035,-70076.4089733035,-70047.7521012577,-70016.5943601523,1674315486_49302
358,-70098.385020792,-70076.385020792,-70047.7281487461,-70016.5704076408,1674324845_19607
842,-70097.5160175101,-70075.5160175101,-70046.8591454642,-70015.7014043588,1674345620_71759
404,-70096.3377192272,-70074.3377192272,-70045.6808471813,-70014.523106076,1674298945_94712
499,-70095.9985656916,-70073.9985656916,-70045.3416936457,-70014.1839525404,1674354608_1939
493,-70095.9123070634,-70073.9123070634,-70045.2554350176,-70014.0976939122,1674353679_42973
816,-70095.860613845,-70073.860613845,-70045.2037417992,-70014.0460006938,1674341562_01837
790,-70095.2739335343,-70073.2739335343,-70044.6170614884,-70013.4593203831,1674337343_48937
428,-70095.2068078576,-70073.2068078576,-70044.5499358117,-70013.3921947064,1674302476_59264
133,-70094.9354059483,-70072.9354059483,-70044.2785339025,-70013.1207927971,1674313479_59076
582,-70094.8565505291,-70072.8565505291,-70044.1996784833,-70013.0419373779,1674329205_83891
139,-70094.0619356207,-70072.0619356207,-70043.4050635749,-70012.2473224695,1674314327_92419
815,-70093.0660648735,-70071.0660648735,-70042.4091928276,-70011.2514517223,1674341393_58316
473,-70092.869784927,-70070.869784927,-70042.2129128811,-70011.0551717758,1674350680_94856
48,-70091.4918162205,-70069.4918162205,-70040.8349441746,-70009.6772030692,1674325725_24309
552,-70090.7490375866,-70068.7490375866,-70040.0921655407,-70008.9344244354,1674362825_82444
742,-70090.6949621712,-70068.6949621712,-70040.0380901253,-70008.8803490199,1674304938_50045
367,-70090.4440176898,-70068.4440176898,-70039.7871456439,-70008.6294045386,1674293216_86023
294,-70090.3947812617,-70068.3947812617,-70039.7379092159,-70008.5801681105,1674314610_37992
462,-70090.3766373313,-70068.3766373313,-70039.7197652854,-70008.56202418,1674307837_58564
318,-70090.1404672209,-70068.1404672209,-70039.483595175,-70008.3258540696,1674318504_28065
609,-70089.87547585,-70067.87547585,-70039.2186038041,-70008.0608626988,1674334016_49472
461,-70089.5960357003,-70067.5960357003,-70038.9391636544,-70007.7814225491,1674307670_33858
164,-70087.9901369754,-70065.9901369754,-70037.3332649295,-70006.1755238242,1674318206_10377
225,-70084.0491034117,-70062.0491034117,-70033.3922313659,-70002.2344902605,1674353807_60849
664,-70083.3460986739,-70061.3460986739,-70032.689226628,-70001.5314855226,1674343251_99182
447,-70083.229120879,-70061.229120879,-70032.5722488331,-70001.4145077277,1674305293_22057
418,-70082.9528035356,-70060.9528035356,-70032.2959314898,-70001.1381903844,1674301036_7975
812,-70082.4309880502,-70060.4309880502,-70031.7741160043,-70000.6163748989,1674340925_04216
425,-70081.9913876841,-70059.9913876841,-70031.3345156382,-70000.1767745329,1674302066_12321
697,-70080.0602190918,-70058.0602190918,-70029.403347046,-69998.2456059406,1674297664_04404
83,-70079.3665956648,-70057.3665956648,-70028.7097236189,-69997.5519825136,1674331329_83418
283,-70079.0207410248,-70057.0207410248,-70028.3638689789,-69997.2061278736,1674312631_43001
519,-70078.7008748828,-70056.7008748828,-70028.0440028369,-69996.8862617315,1674357832_42089
304,-70078.2268148617,-70056.2268148617,-70027.5699428158,-69996.4122017105,1674316148_35814
210,-70077.657643682,-70055.657643682,-70027.0007716361,-69995.8430305307,1674351350_7412
124,-70076.585972882,-70054.585972882,-70025.9291008361,-69994.7713597308,1674312026_30262
574,-70075.4369026956,-70053.4369026956,-70024.7800306497,-69993.6222895444,1674327814_0946
182,-70074.7623453618,-70052.7623453618,-70024.1054733159,-69992.9477322105,1674346597_01446
310,-70074.4162084051,-70052.4162084051,-70023.7593363592,-69992.6015952539,1674317104_96992
587,-70074.286358695,-70052.286358695,-70023.6294866491,-69992.4717455437,1674330007_99222
24,-70073.8902203311,-70051.8902203311,-70023.2333482852,-69992.0756071799,1674322266_2653
457,-70073.4347128267,-70051.4347128267,-70022.7778407809,-69991.6200996755,1674306923_89871
375,-70073.2368984082,-70051.2368984082,-70022.5800263623,-69991.422285257,1674294453_70768
569,-70073.1667156371,-70051.1667156371,-70022.5098435912,-69991.3521024859,1674326760_02565
172,-70072.2100205762,-70050.2100205762,-70021.5531485303,-69990.3954074249,1674345000_54316
199,-70071.3195690144,-70049.3195690144,-70020.6626969685,-69989.5049558632,1674349321_54865
741,-70069.6235418772,-70047.6235418772,-70018.9666698313,-69987.8089287259,1674304771_22662
303,-70069.0113373826,-70047.0113373826,-70018.3544653367,-69987.1967242314,1674315981_76939
554,-70067.925089028,-70045.925089028,-70017.2682169821,-69986.1104758767,1674363195_74917
295,-70066.2368394969,-70044.2368394969,-70015.579967451,-69984.4222263456,1674314760_40766
112,-70066.0148111442,-70044.0148111442,-70015.3579390983,-69984.200197993,1674310244_90848
5,-70065.9399589361,-70043.9399589361,-70015.2830868902,-69984.1253457849,1674319560_78473
676,-70065.9391491987,-70043.9391491987,-70015.2822771528,-69984.1245360475,1674294188_46
384,-70065.9108613493,-70043.9108613493,-70015.2539893034,-69984.0962481981,1674295653_64367
382,-70064.8542462194,-70042.8542462194,-70014.1973741735,-69983.0396330682,1674295390_47374
176,-70062.717172713,-70040.717172713,-70012.0603006671,-69980.9025595618,1674345603_87032
81,-70062.5453429564,-70040.5453429564,-70011.8884709105,-69980.7307298051,1674331085_49137
291,-70062.0767769916,-70040.0767769916,-70011.4199049457,-69980.2621638404,1674313900_89221
783,-70061.189969142,-70039.189969142,-70010.5330970961,-69979.3753559907,1674336192_0265
54,-70060.7250601196,-70038.7250601196,-70010.0681880737,-69978.9104469684,1674326682_09981
474,-70060.2262172538,-70038.2262172538,-70009.5693452079,-69978.4116041026,1674350822_39314
701,-70058.8962103992,-70036.8962103992,-70008.2393383533,-69977.081597248,1674298282_89825
26,-70058.4744999284,-70036.4744999284,-70007.8176278825,-69976.6598867772,1674322520_29167
391,-70058.3118940383,-70036.3118940383,-70007.6550219925,-69976.4972808871,1674296785_98157
127,-70058.2081293465,-70036.2081293465,-70007.5512573006,-69976.3935161953,1674312561_31352
505,-70057.9512924362,-70035.9512924362,-70007.2944203903,-69976.136679285,1674355643_26249
421,-70057.6843995619,-70035.6843995619,-70007.027527516,-69975.8697864106,1674301525_28225
775,-70057.4362255372,-70035.4362255372,-70006.7793534913,-69975.6216123859,1674334793_56188
512,-70056.6709544297,-70034.6709544297,-70006.0140823838,-69974.8563412785,1674356684_34382
525,-70056.0858222646,-70034.0858222646,-70005.4289502188,-69974.2712091134,1674358684_28649
667,-70055.3145104152,-70033.3145104152,-70004.6576383693,-69973.499897264,1674343617_24541
198,-70054.9673894971,-70032.9673894971,-70004.3105174512,-69973.1527763459,1674349207_25279
357,-70053.6376551895,-70031.6376551895,-70002.9807831436,-69971.8230420383,1674324660_17991
138,-70052.7743823537,-70030.7743823537,-70002.1175103078,-69970.9597692024,1674314159_88886
627,-70052.1116779466,-70030.1116779466,-70001.4548059007,-69970.2970647954,1674337421_8879
116,-70052.1060124281,-70030.1060124281,-70001.4491403822,-69970.2913992768,1674310744_77252
389,-70051.8274569041,-70029.8274569041,-70001.1705848583,-69970.0128437529,1674296439_26803
729,-70051.8074935959,-70029.8074935959,-70001.1506215501,-69969.9928804447,1674302775_29583
434,-70051.5745646998,-70029.5745646998,-70000.9176926539,-69969.7599515486,1674303388_99023
669,-70051.4896327031,-70029.4896327031,-70000.8327606572,-69969.6750195519,1674343937_69103
247,-70051.4668741219,-70029.4668741219,-70000.810002076,-69969.6522609707,1674357277_03086
413,-70050.423901203,-70028.423901203,-69999.7670291572,-69968.6092880518,1674300383_6836
320,-70050.3611160797,-70028.3611160797,-69999.7042440338,-69968.5465029285,1674318759_72318
336,-70048.5580894284,-70026.5580894284,-69997.9012173825,-69966.7434762772,1674321312_77113
281,-70048.2312322986,-70026.2312322986,-69997.5743602528,-69966.4166191474,1674312256_56054
325,-70047.3924610054,-70025.3924610054,-69996.7355889595,-69965.5778478542,1674319671_70028
218,-70047.3547470252,-70025.3547470252,-69996.6978749793,-69965.5401338739,1674352602_65853
867,-70047.1172150963,-70025.1172150963,-69996.4603430504,-69965.3026019451,1674349408_12933
230,-70045.8743816747,-70023.8743816747,-69995.2175096288,-69964.0597685235,1674354640_62865
409,-70045.5332536761,-70023.5332536761,-69994.8763816302,-69963.7186405249,1674299735_8066
178,-70044.6118028538,-70022.6118028538,-69993.9549308079,-69962.7971897026,1674345899_69191
678,-70044.255583758,-70022.255583758,-69993.5987117121,-69962.4409706068,1674294489_8212
103,-70043.5675083986,-70021.5675083986,-69992.9106363527,-69961.7528952474,1674308932_16455
642,-70043.4386127228,-70021.4386127228,-69992.7817406769,-69961.6239995715,1674339736_73397
626,-70043.3376588972,-70021.3376588972,-69992.6807868513,-69961.5230457459,1674337233_84975
22,-70043.3109031121,-70021.3109031121,-69992.6540310662,-69961.4962899609,1674321900_70512
592,-70042.2948961586,-70020.2948961586,-69991.6380241128,-69960.4802830074,1674330855_36646
497,-70042.2148696444,-70020.2148696444,-69991.5579975985,-69960.4002564932,1674354308_87378
866,-70042.1703660119,-70020.1703660119,-69991.513493966,-69960.3557528607,1674349304_48683
82,-70041.8429556971,-70019.8429556971,-69991.1860836512,-69960.0283425458,1674331184_90009
96,-70041.5796231687,-70019.5796231687,-69990.9227511228,-69959.7650100175,1674333414_89233
240,-70040.9811332277,-70018.9811332277,-69990.3242611818,-69959.1665200765,1674356147_97957
570,-70039.3333073544,-70017.3333073544,-69988.6764353085,-69957.5186942032,1674327184_33919
836,-70039.0968501554,-70017.0968501554,-69988.4399781096,-69957.2822370042,1674344825_65347
733,-70038.8712912769,-70016.8712912769,-69988.214419231,-69957.0566781256,1674303577_54746
373,-70038.4513691462,-70016.4513691462,-69987.7944971003,-69956.636755995,1674294123_13312
750,-70038.3588092871,-70016.3588092871,-69987.7019372412,-69956.5441961359,1674306515_57451
549,-70037.4780023396,-70015.4780023396,-69986.8211302938,-69955.6633891884,1674362362_15869
591,-70037.177364596,-70015.177364596,-69986.5204925502,-69955.3627514448,1674330721_86159
511,-70036.9117328863,-70014.9117328863,-69986.2548608404,-69955.0971197351,1674356590_37515
30,-70036.8064761621,-70014.8064761621,-69986.1496041163,-69954.9918630109,1674323139_14191
808,-70036.6439734758,-70014.6439734758,-69985.98710143,-69954.8293603246,1674340363_57271
202,-70036.2116478809,-70014.2116478809,-69985.554775835,-69954.3970347296,1674349897_65567
204,-70036.1709055628,-70014.1709055628,-69985.514033517,-69954.3562924116,1674350282_44365
108,-70034.8498726649,-70012.8498726649,-69984.193000619,-69953.0352595137,1674309692_49722
489,-70034.6664836282,-70012.6664836282,-69984.0096115823,-69952.851870477,1674353148_38778
579,-70033.7799022013,-70011.7799022013,-69983.1230301554,-69951.96528905,1674328742_89453
231,-70033.7563998294,-70011.7563998294,-69983.0995277835,-69951.9417866782,1674354787_62781
17,-70033.6245659345,-70011.6245659345,-69982.9676938887,-69951.8099527833,1674321145_55361
869,-70032.6524596773,-70010.6524596773,-69981.9955876315,-69950.8378465261,1674349729_74396
157,-70032.4542289369,-70010.4542289369,-69981.7973568911,-69950.6396157857,1674317221_80382
456,-70032.3991120575,-70010.3991120575,-69981.7422400116,-69950.5844989063,1674306792_58446
648,-70031.4535922598,-70009.4535922598,-69980.7967202139,-69949.6389791086,1674340677_28349
665,-70030.4528978686,-70008.4528978686,-69979.7960258228,-69948.6382847174,1674343336_75685
401,-70030.0630209395,-70008.0630209395,-69979.4061488937,-69948.2484077883,1674298333_11823
345,-70029.7380706882,-70007.7380706882,-69979.0811986424,-69947.923457537,1674322764_51917
6,-70028.9141033747,-70006.9141033747,-69978.2572313289,-69947.0994902235,1674319691_31857
41,-70028.7238243982,-70006.7238243982,-69978.0669523524,-69946.909211247,1674324719_20116
811,-70027.833301834,-70005.833301834,-69977.1764297881,-69946.0186886828,1674340799_05661
802,-70027.7655819202,-70005.7655819202,-69977.1087098744,-69945.950968769,1674339338_39911
663,-70027.4476072344,-70005.4476072344,-69976.7907351886,-69945.6329940832,1674343125_19157
861,-70027.3389571855,-70005.3389571855,-69976.6820851396,-69945.5243440343,1674348490_16546
452,-70027.1514532744,-70005.1514532744,-69976.4945812285,-69945.3368401232,1674306053_81911
235,-70027.0450471208,-70005.0450471208,-69976.3881750749,-69945.2304339696,1674355299_13861
558,-70026.986742857,-70004.986742857,-69976.3298708111,-69945.1721297058,1674363652_52945
149,-70026.6321195854,-70004.6321195854,-69975.9752475395,-69944.8175064342,1674315931_09617
337,-70026.5891835954,-70004.5891835954,-69975.9323115496,-69944.7745704442,1674321454_44801
557,-70026.4373848844,-70004.4373848844,-69975.7805128386,-69944.6227717332,1674363516_65802
563,-70026.0193329326,-70004.0193329326,-69975.3624608867,-69944.2047197814,1674364291_17727
799,-70025.6257214035,-70003.6257214035,-69974.9688493576,-69943.8111082523,1674338841_5932
619,-70025.2180682548,-70003.2180682548,-69974.561196209,-69943.4034551036,1674336030_59128
620,-70023.7339469911,-70001.7339469911,-69973.0770749452,-69941.9193338398,1674336197_09025
807,-70023.1881085367,-70001.1881085367,-69972.5312364908,-69941.3734953855,1674340252_30088
837,-70022.6631819907,-70000.6631819907,-69972.0063099448,-69940.8485688395,1674344937_60829
128,-70022.5285912115,-70000.5285912115,-69971.8717191656,-69940.7139780603,1674312707_86223
445,-70022.2095808716,-70000.2095808716,-69971.5527088257,-69940.3949677204,1674305006_03743
828,-70021.4757661446,-69999.4757661446,-69970.8188940987,-69939.6611529934,1674343575_67728
274,-70020.7199021557,-69998.7199021557,-69970.0630301098,-69938.9052890045,1674311133_10773
317,-70020.3346001126,-69998.3346001126,-69969.6777280668,-69938.5199869614,1674318362_45976
838,-70020.196890499,-69998.196890499,-69969.5400184531,-69938.3822773478,1674345061_48106
316,-70020.1258198399,-69998.1258198399,-69969.4689477941,-69938.3112066887,1674318266_16315
659,-70020.0407246309,-69998.0407246309,-69969.383852585,-69938.2261114796,1674342403_8582
65,-70020.0165447566,-69998.0165447566,-69969.3596727107,-69938.2019316054,1674328452_69674
586,-70018.5103905808,-69996.5103905808,-69967.8535185349,-69936.6957774296,1674329886_15608
1,-70018.3385804985,-69996.3385804985,-69967.6817084526,-69936.5239673473,1674318904_62075
622,-70018.3081022106,-69996.3081022106,-69967.6512301647,-69936.4934890594,1674336509_72413
86,-70018.1555359147,-69996.1555359147,-69967.4986638688,-69936.3409227634,1674331824_85209
330,-70018.0746991637,-69996.0746991637,-69967.4178271178,-69936.2600860124,1674320446_50805
376,-70017.899581896,-69995.899581896,-69967.2427098501,-69936.0849687447,1674294624_12941
608,-70017.6034065609,-69995.6034065609,-69966.946534515,-69935.7887934096,1674333874_9941
377,-70016.9331371501,-69994.9331371501,-69966.2762651042,-69935.1185239989,1674294769_9275
583,-70016.781770816,-69994.781770816,-69966.1248987701,-69934.9671576648,1674329382_53647
360,-70016.5745087391,-69994.5745087391,-69965.9176366932,-69934.7598955878,1674325162_44825
776,-70015.9772028381,-69993.9772028381,-69965.3203307922,-69934.1625896869,1674334952_57596
427,-70015.5867341335,-69993.5867341335,-69964.9298620876,-69933.7721209823,1674302341_78058
604,-70014.4126801618,-69992.4126801618,-69963.7558081159,-69932.5980670106,1674333137_77386
244,-70013.7587716032,-69991.7587716032,-69963.1018995573,-69931.944158452,1674356807_53196
699,-70013.3668061989,-69991.3668061989,-69962.7099341531,-69931.5521930477,1674297994_35264
4,-70012.8170567593,-69990.8170567593,-69962.1601847134,-69931.002443608,1674319420_38463
185,-70012.5643212791,-69990.5643212791,-69961.9074492333,-69930.7497081279,1674347119_44496
290,-70011.1124068809,-69989.1124068809,-69960.455534835,-69929.2977937297,1674313799_79884
650,-70010.8563472353,-69988.8563472353,-69960.1994751894,-69929.0417340841,1674340941_04387
74,-70010.7601604721,-69988.7601604721,-69960.1032884262,-69928.9455473209,1674329770_17678
173,-70010.4394513472,-69988.4394513472,-69959.7825793013,-69928.6248381959,1674345133_74348
114,-70010.38875554,-69988.38875554,-69959.7318834941,-69928.5741423888,1674310483_07563
536,-70010.0639012017,-69988.0639012017,-69959.4070291558,-69928.2492880505,1674360362_15781
530,-70009.6667235595,-69987.6667235595,-69959.0098515136,-69927.8521104083,1674359498_47964
148,-70009.3450678556,-69987.3450678556,-69958.6881958097,-69927.5304547044,1674315720_12019
628,-70008.3341974418,-69986.3341974418,-69957.6773253959,-69926.5195842906,1674337579_81278
503,-70007.9139903025,-69985.9139903025,-69957.2571182567,-69926.0993771513,1674355358_22928
73,-70006.1656372214,-69984.1656372214,-69955.5087651755,-69924.3510240702,1674329643_33009
308,-70005.9501045013,-69983.9501045013,-69955.2932324554,-69924.13549135,1674316824_12495
560,-70005.3889143279,-69983.3889143279,-69954.732042282,-69923.5743011767,1674363867_79773
23,-70004.9295648273,-69982.9295648273,-69954.2726927815,-69923.1149516761,1674322164_6908
623,-70003.3855861652,-69981.3855861652,-69952.7287141193,-69921.570973014,1674336671_975
366,-70003.3267932998,-69981.3267932998,-69952.6699212539,-69921.5121801486,1674326193_03699
856,-70003.2279430992,-69981.2279430992,-69952.5710710533,-69921.413329948,1674347610_09183
561,-70003.0379750651,-69981.0379750651,-69952.3811030192,-69921.2233619139,1674363977_88104
72,-70002.4575737832,-69980.4575737832,-69951.8007017373,-69920.642960632,1674329522_56181
214,-70002.1978976961,-69980.1978976961,-69951.5410256502,-69920.3832845448,1674351971_75529
137,-70002.1838518478,-69980.1838518478,-69951.526979802,-69920.3692386966,1674314043_39932
363,-70002.0490689221,-69980.0490689221,-69951.3921968762,-69920.2344557709,1674325716_14555
767,-70001.143792666,-69979.143792666,-69950.4869206202,-69919.3291795148,1674309264_26989
121,-70000.5123606577,-69978.5123606577,-69949.8554886119,-69918.6977475065,1674311498_9888
195,-69999.630360026,-69977.630360026,-69948.9734879801,-69917.8157468748,1674348802_29677
371,-69999.2149047272,-69977.2149047272,-69948.5580326813,-69917.4002915759,1674293805_33621
187,-69998.9539370023,-69976.9539370023,-69948.2970649564,-69917.1393238511,1674347526_01965
680,-69997.2692866021,-69975.2692866021,-69946.6124145562,-69915.4546734508,1674294836_27526
466,-69997.1010064199,-69975.1010064199,-69946.444134374,-69915.2863932687,1674308501_523
568,-69996.8473959433,-69974.8473959433,-69946.1905238975,-69915.0327827921,1674326639_65277
100,-69996.4919396521,-69974.4919396521,-69945.8350676062,-69914.6773265008,1674308611_3421
601,-69996.3675153313,-69974.3675153313,-69945.7106432855,-69914.5529021801,1674332735_52933
129,-69996.1889386478,-69974.1889386478,-69945.532066602,-69914.3743254966,1674312829_89612
849,-69996.1190921093,-69974.1190921093,-69945.4622200634,-69914.3044789581,1674346737_05157
197,-69995.7322400578,-69973.7322400578,-69945.0753680119,-69913.9176269065,1674349087_32473
794,-69995.6299226575,-69973.6299226575,-69944.9730506116,-69913.8153095063,1674337999_8537
666,-69995.4536027965,-69973.4536027965,-69944.7967307506,-69913.6389896453,1674343520_31956
857,-69995.416863141,-69973.416863141,-69944.7599910951,-69913.6022499897,1674347704_1405
672,-69995.23445669,-69973.23445669,-69944.5775846442,-69913.4198435388,1674293588_68008
693,-69993.4806350926,-69971.4806350926,-69942.8237630467,-69911.6660219413,1674297077_63987
863,-69992.7358947758,-69970.7358947758,-69942.0790227299,-69910.9212816245,1674348814_01789
480,-69992.5063525009,-69970.5063525009,-69941.849480455,-69910.6917393496,1674351944_02739
594,-69992.3977008877,-69970.3977008877,-69941.7408288419,-69910.5830877365,1674331220_20725
233,-69990.1534686537,-69968.1534686537,-69939.4965966079,-69908.3388555025,1674355074_29936
757,-69990.1173990858,-69968.1173990858,-69939.4605270399,-69908.3027859345,1674307690_78894
543,-69989.8410500675,-69967.8410500675,-69939.1841780216,-69908.0264369163,1674361401_94601
59,-69989.4919333754,-69967.4919333754,-69938.8350613296,-69907.6773202242,1674327624_18855
119,-69989.3633287889,-69967.3633287889,-69938.706456743,-69907.5487156376,1674311250_85194
236,-69989.2345811601,-69967.2345811601,-69938.5777091143,-69907.4199680089,1674355457_58624
365,-69988.3156009086,-69966.3156009086,-69937.6587288627,-69906.5009877573,1674326011_57027
269,-69987.2980579591,-69965.2980579591,-69936.6411859132,-69905.4834448079,1674310186_33538
488,-69986.3701265419,-69964.3701265419,-69935.713254496,-69904.5555133906,1674353047_5463
662,-69986.129296354,-69964.129296354,-69935.4724243082,-69904.3146832028,1674343002_09956
634,-69985.6649480782,-69963.6649480782,-69935.0080760323,-69903.850334927,1674338551_54809
590,-69985.3798950888,-69963.3798950888,-69934.7230230429,-69903.5652819376,1674330581_1552
242,-69984.9995049784,-69962.9995049784,-69934.3426329326,-69903.1848918272,1674356490_27352
261,-69984.3503401899,-69962.3503401899,-69933.693468144,-69902.5357270387,1674359675_121
142,-69984.2777386919,-69962.2777386919,-69933.620866646,-69902.4631255407,1674314723_04269
171,-69983.5921325195,-69961.5921325195,-69932.9352604736,-69901.7775193683,1674344861_17095
448,-69982.993286445,-69960.993286445,-69932.3364143991,-69901.1786732937,1674305436_86642
53,-69982.6638756655,-69960.6638756655,-69932.0070036196,-69900.8492625143,1674326587_44139
727,-69982.3091313027,-69960.3091313027,-69931.6522592568,-69900.4945181515,1674302486_51639
817,-69982.2217917898,-69960.2217917898,-69931.5649197439,-69900.4071786386,1674341683_75367
111,-69981.8678374429,-69959.8678374429,-69931.210965397,-69900.0532242917,1674310117_62413
177,-69981.6490130098,-69959.6490130098,-69930.992140964,-69899.8343998586,1674345807_81499
722,-69981.1731901959,-69959.1731901959,-69930.5163181501,-69899.3585770447,1674301614_60503
311,-69980.5472367885,-69958.5472367885,-69929.8903647426,-69898.7326236372,1674317365_85827
14,-69979.384999983,-69957.384999983,-69928.7281279371,-69897.5703868318,1674320801_0678
120,-69979.357463855,-69957.357463855,-69928.7005918091,-69897.5428507037,1674311345_79758
238,-69979.1983627937,-69957.1983627937,-69928.5414907478,-69897.3837496425,1674355745_61156
322,-69979.1529161189,-69957.1529161189,-69928.496044073,-69897.3383029677,1674319146_2572
529,-69978.9437463225,-69956.9437463225,-69928.2868742767,-69897.1291331713,1674359366_10198
192,-69978.3081400403,-69956.3081400403,-69927.6512679945,-69896.4935268891,1674348405_66967
531,-69977.9092434458,-69955.9092434458,-69927.2523714,-69896.0946302946,1674359649_34093
329,-69977.8251209815,-69955.8251209815,-69927.1682489357,-69896.0105078303,1674320288_13065
708,-69977.8091956408,-69955.8091956408,-69927.152323595,-69895.9945824896,1674299451_61794
106,-69977.3534568861,-69955.3534568861,-69926.6965848402,-69895.5388437349,1674309358_71844
716,-69977.3170086839,-69955.3170086839,-69926.6601366381,-69895.5023955327,1674300642_92585
145,-69975.9875036592,-69953.9875036592,-69925.3306316133,-69894.172890508,1674315245_21702
262,-69974.9811015299,-69952.9811015299,-69924.324229484,-69893.1664883787,1674359863_49579
851,-69974.8472281361,-69952.8472281361,-69924.1903560902,-69893.0326149849,1674347089_2057
32,-69974.1880465818,-69952.1880465818,-69923.5311745359,-69892.3734334306,1674323318_25742
852,-69973.9385551142,-69951.9385551142,-69923.2816830683,-69892.1239419629,1674347196_26494
38,-69973.6941117692,-69951.6941117692,-69923.0372397234,-69891.879498618,1674324276_44097
526,-69973.25843167,-69951.25843167,-69922.6015596241,-69891.4438185188,1674358843_34898
538,-69973.2312349868,-69951.2312349868,-69922.5743629409,-69891.4166218356,1674360646_94991
405,-69973.205428105,-69951.205428105,-69922.5485560591,-69891.3908149538,1674299083_62332
327,-69971.1072490585,-69949.1072490585,-69920.4503770126,-69889.2926359073,1674319945_78492
830,-69970.4323315959,-69948.4323315959,-69919.77545955,-69888.6177184447,1674343847_32935
765,-69970.3860590978,-69948.3860590978,-69919.729187052,-69888.5714459466,1674308981_23317
378,-69970.0116996625,-69948.0116996625,-69919.3548276166,-69888.1970865113,1674294860_98743
340,-69969.8032292156,-69947.8032292156,-69919.1463571697,-69887.9886160644,1674322024_87522
297,-69967.8182599722,-69945.8182599722,-69917.1613879263,-69886.003646821,1674315108_38695
279,-69966.8179646671,-69944.8179646671,-69916.1610926212,-69885.0033515159,1674312049_44173
386,-69966.7482403849,-69944.7482403849,-69916.091368339,-69884.9336272337,1674295901_06406
821,-69965.8891505161,-69943.8891505161,-69915.2322784702,-69884.0745373649,1674342222_02659
717,-69965.4325006088,-69943.4325006088,-69914.7756285629,-69883.6178874575,1674300751_50276
614,-69965.1595135832,-69943.1595135832,-69914.5026415374,-69883.344900432,1674334991_65306
564,-69964.4402823701,-69942.4402823701,-69913.7834103242,-69882.6256692188,1674364376_24185
788,-69963.6757100026,-69941.6757100026,-69913.0188379567,-69881.8610968514,1674337009_02887
771,-69962.9321048631,-69940.9321048631,-69912.2752328172,-69881.1174917119,1674334204_89457
602,-69961.7813566792,-69939.7813566792,-69911.1244846333,-69879.966743528,1674332891_6037
140,-69961.6855087779,-69939.6855087779,-69911.028636732,-69879.8708956266,1674314436_88571
524,-69961.3341534076,-69939.3341534076,-69910.6772813618,-69879.5195402564,1674358536_83526
93,-69960.5778058345,-69938.5778058345,-69909.9209337886,-69878.7631926833,1674332845_65622
492,-69960.3363930981,-69938.3363930981,-69909.6795210522,-69878.5217799469,1674353515_35747
424,-69959.3347546795,-69937.3347546795,-69908.6778826337,-69877.5201415283,1674301913_63462
113,-69958.9180945322,-69936.9180945322,-69908.2612224864,-69877.103481381,1674310371_26937
675,-69958.8683136007,-69936.8683136007,-69908.2114415548,-69877.0537004495,1674294045_95289
132,-69957.9347592358,-69935.9347592358,-69907.2778871899,-69876.1201460845,1674313337_12576
259,-69954.9718918825,-69932.9718918825,-69904.3150198366,-69873.1572787313,1674359328_29914
839,-69953.6346779733,-69931.6346779733,-69902.9778059274,-69871.820064822,1674345185_27141
16,-69953.3905074043,-69931.3905074043,-69902.7336353584,-69871.5758942531,1674321045_69721
566,-69951.8610695669,-69929.8610695669,-69901.2041975211,-69870.0464564157,1674364594_12895
44,-69951.2219645045,-69929.2219645045,-69900.5650924586,-69869.4073513533,1674325049_3914
533,-69950.4812650184,-69928.4812650184,-69899.8243929725,-69868.6666518671,1674359864_69922
748,-69950.1192378848,-69928.1192378848,-69899.4623658389,-69868.3046247336,1674305959_19239
735,-69949.1722986572,-69927.1722986572,-69898.5154266113,-69867.357685506,1674303966_65049
539,-69948.8913639833,-69926.8913639833,-69898.2344919374,-69867.0767508321,1674360772_87038
759,-69948.8807835478,-69926.8807835478,-69898.2239115019,-69867.0661703966,1674308001_01705
166,-69948.7342805355,-69926.7342805355,-69898.0774084896,-69866.9196673843,1674318572_81731
784,-69948.6369160868,-69926.6369160868,-69897.9800440409,-69866.8223029355,1674336403_78169
380,-69948.1233834521,-69926.1233834521,-69897.4665114062,-69866.3087703008,1674295111_06906
855,-69948.0976704111,-69926.0976704111,-69897.4407983652,-69866.2830572599,1674347516_65864
406,-69947.8111026514,-69925.8111026514,-69897.1542306055,-69865.9964895002,1674299206_72611
516,-69947.1542440135,-69925.1542440135,-69896.4973719676,-69865.3396308622,1674357367_72778
403,-69946.9784502925,-69924.9784502925,-69896.3215782467,-69865.1638371413,1674298697_25148
190,-69946.9288900581,-69924.9288900581,-69896.2720180122,-69865.1142769069,1674348062_84189
845,-69945.6071636135,-69923.6071636135,-69894.9502915676,-69863.7925504623,1674346048_05695
431,-69945.4009784053,-69923.4009784053,-69894.7441063594,-69863.5863652541,1674302995_78793
702,-69944.8783851528,-69922.8783851528,-69894.2215131069,-69863.0637720015,1674298426_044
