Unnamed: 0,OFV,AIC,BIC,BICc,run
451,-349032.218993679,-349010.218993679,-348963.858304597,-348932.700563491,1674453392_07851
417,-349006.830550172,-348984.830550172,-348938.469861089,-348907.312119984,1674414735_06911
302,-348995.230846605,-348973.230846605,-348926.870157522,-348895.712416417,1674432019_10855
55,-348966.053862617,-348944.053862617,-348897.693173534,-348866.535432429,1674545195_27573
6,-348960.12398743,-348938.12398743,-348891.763298348,-348860.605557242,1674491332_81665
338,-348912.423088229,-348890.423088229,-348844.062399146,-348812.904658041,1674466806_11661
184,-348910.634274668,-348888.634274668,-348842.273585585,-348811.11584448,1674398070_54295
312,-348881.110524346,-348859.110524346,-348812.749835264,-348781.592094158,1674440465_56793
135,-348873.206847364,-348851.206847364,-348804.846158281,-348773.688417176,1674343718_68581
17,-348826.7568641,-348804.7568641,-348758.396175017,-348727.238433912,1674503345_06224
350,-348766.588828101,-348744.588828101,-348698.228139018,-348667.070397913,1674481898_53226
327,-348751.769825935,-348729.769825935,-348683.409136852,-348652.251395747,1674455213_0974
381,-348736.345154629,-348714.345154629,-348667.984465547,-348636.826724441,1674373895_75075
212,-348718.575707482,-348696.575707482,-348650.2150184,-348619.057277294,1674312320_98338
192,-348701.662578207,-348679.662578207,-348633.301889124,-348602.144148019,1674407971_86861
123,-348672.196275248,-348650.196275248,-348603.835586165,-348572.67784506,1674331249_94943
229,-348625.450952332,-348603.450952332,-348557.09026325,-348525.932522144,1674332512_81908
75,-348597.351324094,-348575.351324094,-348528.990635011,-348497.832893906,1674566870_88341
439,-348578.961481015,-348556.961481015,-348510.600791932,-348479.443050827,1674439753_92198
342,-348547.170438774,-348525.170438774,-348478.809749691,-348447.652008586,1674472377_21556
482,-348510.337613497,-348488.337613497,-348441.976924414,-348410.819183309,1674481753_11008
188,-348498.99833129,-348476.99833129,-348430.637642207,-348399.479901102,1674402981_33955
246,-348459.931064667,-348437.931064667,-348391.570375584,-348360.412634479,1674504867_82781
420,-348325.331259341,-348303.331259341,-348256.970570259,-348225.812829153,1674417822_23642
81,-348301.27940281,-348279.27940281,-348232.918713727,-348201.760972622,1674573463_50592
133,-348260.208004113,-348238.208004113,-348191.847315031,-348160.689573925,1674341340_61109
83,-348230.442272413,-348208.442272413,-348162.081583331,-348130.923842225,1674576532_91388
54,-348199.971794239,-348177.971794239,-348131.611105156,-348100.453364051,1674544091_47111
325,-348197.823092895,-348175.823092895,-348129.462403813,-348098.304662707,1674453066_5025
367,-348190.800054159,-348168.800054159,-348122.439365077,-348091.281623971,1674356331_25919
232,-348179.330447529,-348157.330447529,-348110.969758446,-348079.812017341,1674336052_48989
183,-348137.176952721,-348115.176952721,-348068.816263638,-348037.658522533,1674396891_90251
168,-348087.109678349,-348065.109678349,-348018.748989266,-347987.591248161,1674379494_34852
251,-348081.948845015,-348059.948845015,-348013.588155932,-347982.430414827,1674508998_63
489,-348079.2203574,-348057.2203574,-348010.859668317,-347979.701927212,1674488816_36219
366,-348070.045403477,-348048.045403477,-348001.684714395,-347970.526973289,1674355211_56776
443,-348061.962213122,-348039.962213122,-347993.601524039,-347962.443782934,1674444038_60736
475,-348022.872937058,-348000.872937058,-347954.512247976,-347923.35450687,1674474811_59429
131,-348000.892704761,-347978.892704761,-347932.532015678,-347901.374274573,1674339120_38555
195,-347990.604618435,-347968.604618435,-347922.243929353,-347891.086188247,1674411936_57672
315,-347969.397165109,-347947.397165109,-347901.036476026,-347869.878734921,1674443295_40081
440,-347923.236578702,-347901.236578702,-347854.875889619,-347823.718148514,1674441091_4241
196,-347851.381866561,-347829.381866561,-347783.021177478,-347751.863436373,1674413432_01279
371,-347728.947509563,-347706.947509563,-347660.58682048,-347629.429079375,1674361348_28797
474,-347723.244748104,-347701.244748104,-347654.884059021,-347623.726317916,1674473683_09349
223,-347720.47091643,-347698.47091643,-347652.110227348,-347620.952486242,1674326021_90539
121,-347680.573951975,-347658.573951975,-347612.213262893,-347581.055521787,1674328852_17224
41,-347620.423482462,-347598.423482462,-347552.06279338,-347520.905052274,1674529368_01142
214,-347562.679857228,-347540.679857228,-347494.319168145,-347463.16142704,1674315465_12221
250,-347470.904575682,-347448.904575682,-347402.543886599,-347371.386145494,1674507775_62276
88,-347460.142242811,-347438.142242811,-347391.781553728,-347360.623812623,1674582293_44524
205,-347458.976807191,-347436.976807191,-347390.616118108,-347359.458377003,1674305064_08553
345,-347458.275170918,-347436.275170918,-347389.914481835,-347358.75674073,1674475547_98469
143,-347435.984009827,-347413.984009827,-347367.623320744,-347336.465579639,1674351694_011
166,-347428.347142002,-347406.347142002,-347359.986452919,-347328.828711814,1674377284_85557
358,-347231.672397846,-347209.672397846,-347163.311708764,-347132.153967658,1674345279_81347
359,-347216.882511536,-347194.882511536,-347148.521822453,-347117.364081348,1674346656_97408
191,-347145.017323824,-347123.017323824,-347076.656634741,-347045.498893636,1674406269_06658
392,-347088.803476943,-347066.803476943,-347020.44278786,-346989.285046755,1674386020_7118
90,-347066.496983189,-347044.496983189,-346998.136294106,-346966.978553001,1674418570_11158
65,-347054.543701695,-347032.543701695,-346986.183012612,-346955.025271507,1674556605_11136
61,-346962.442209394,-346940.442209394,-346894.081520311,-346862.923779206,1674551856_97299
255,-346883.726214647,-346861.726214647,-346815.365525564,-346784.207784459,1674512115_43208
487,-346866.062612186,-346844.062612186,-346797.701923103,-346766.544181998,1674487041_11962
329,-346827.39241181,-346805.39241181,-346759.031722728,-346727.873981622,1674457591_87481
272,-346813.900710051,-346791.900710051,-346745.540020968,-346714.382279863,1674526708_65226
164,-346777.876394507,-346755.876394507,-346709.515705425,-346678.357964319,1674374498_36298
160,-346694.396016669,-346672.396016669,-346626.035327586,-346594.877586481,1674369858_80214
313,-346540.006159921,-346518.006159921,-346471.645470838,-346440.487729733,1674441451_85257
473,-346518.096791289,-346496.096791289,-346449.736102207,-346418.578361101,1674472861_28919
63,-346512.92716585,-346490.92716585,-346444.566476767,-346413.408735662,1674554131_14047
304,-346442.511608024,-346420.511608024,-346374.150918941,-346342.993177836,1674433725_08838
354,-346328.487762879,-346306.487762879,-346260.127073796,-346228.969332691,1674340035_4642
412,-346320.097394799,-346298.097394799,-346251.736705716,-346220.578964611,1674410034_15325
165,-346304.978705338,-346282.978705338,-346236.618016255,-346205.46027515,1674376054_47218
458,-346289.298221645,-346267.298221645,-346220.937532562,-346189.779791457,1674459899_03505
114,-346199.306956878,-346177.306956878,-346130.946267796,-346099.78852669,1674320915_48839
264,-346152.115082382,-346130.115082382,-346083.754393299,-346052.596652194,1674520658_16155
115,-346061.145759901,-346039.145759901,-345992.785070818,-345961.627329713,1674322253_54654
147,-345934.437970451,-345912.437970451,-345866.077281368,-345834.919540263,1674356384_34481
286,-345834.904662242,-345812.904662242,-345766.543973159,-345735.386232054,1674540112_20931
170,-345827.878748874,-345805.878748874,-345759.518059791,-345728.360318686,1674381556_7971
261,-345808.211063929,-345786.211063929,-345739.850374847,-345708.692633741,1674518181_37341
477,-345717.784652929,-345695.784652929,-345649.423963847,-345618.266222741,1674476529_73949
106,-345636.966949294,-345614.966949294,-345568.606260211,-345537.448519106,1674313049_38887
53,-345592.921136311,-345570.921136311,-345524.560447229,-345493.402706123,1674542891_21034
26,-345518.07333791,-345496.07333791,-345449.712648827,-345418.554907722,1674512566_04896
48,-345448.045489999,-345426.045489999,-345379.684800917,-345348.527059811,1674537505_39316
116,-345401.843693065,-345379.843693065,-345333.483003982,-345302.325262877,1674323457_8943
438,-345361.513071615,-345339.513071615,-345293.152382532,-345261.994641427,1674438297_91708
177,-345344.893532436,-345322.893532436,-345276.532843353,-345245.375102248,1674389718_22979
101,-345263.12024663,-345241.12024663,-345194.759557547,-345163.601816442,1674305396_87344
356,-345242.907488567,-345220.907488567,-345174.546799485,-345143.389058379,1674342023_99723
406,-345037.149999241,-345015.149999241,-344968.789310159,-344937.631569053,1674403040_14292
485,-344847.200073538,-344825.200073538,-344778.839384455,-344747.68164335,1674484819_98475
310,-344821.700300575,-344799.700300575,-344753.339611492,-344722.181870387,1674438887_25226
87,-344724.354781342,-344702.354781342,-344655.994092259,-344624.836351154,1674581506_71091
77,-344655.170653249,-344633.170653249,-344586.809964166,-344555.652223061,1674569487_0755
296,-344553.246234546,-344531.246234546,-344484.885545464,-344453.727804358,1674548924_67342
284,-344397.578627991,-344375.578627991,-344329.217938908,-344298.060197803,1674538528_81077
103,-344304.839358943,-344282.839358943,-344236.47866986,-344205.320928755,1674308430_57956
238,-344278.153771416,-344256.153771416,-344209.793082333,-344178.635341228,1674498517_33534
105,-344176.579862114,-344154.579862114,-344108.219173032,-344077.061431926,1674311393_44856
393,-344126.494196825,-344104.494196825,-344058.133507742,-344026.975766637,1674387673_13471
22,-344096.465573353,-344074.465573353,-344028.10488427,-343996.947143165,1674508032_84322
273,-344074.158971153,-344052.158971153,-344005.798282071,-343974.640540965,1674528185_87336
215,-344055.610382111,-344033.610382111,-343987.249693028,-343956.091951923,1674316944_14901
322,-344053.823358477,-344031.823358477,-343985.462669394,-343954.304928289,1674449553_48125
59,-343794.64584767,-343772.64584767,-343726.285158587,-343695.127417482,1674549635_69596
120,-343793.265490032,-343771.265490032,-343724.90480095,-343693.747059844,1674327357_07055
347,-343578.78112337,-343556.78112337,-343510.420434287,-343479.262693182,1674478200_69809
479,-343229.495533035,-343207.495533035,-343161.134843953,-343129.977102847,1674478374_70664
213,-343180.98052229,-343158.98052229,-343112.619833208,-343081.462092102,1674313674_83762
401,-342918.479292764,-342896.479292764,-342850.118603682,-342818.960862576,1674396513_76323
84,-342042.019250065,-342020.019250065,-341973.658560983,-341942.500819877,1674578117_17773
488,-341942.372125667,-341920.372125667,-341874.011436584,-341842.853695479,1674487890_86941
385,-341915.401460053,-341893.401460053,-341847.040770971,-341815.883029865,1674378235_25447
369,-341843.641408608,-341821.641408608,-341775.280719526,-341744.12297842,1674359321_3891
483,-341602.93174485,-341580.93174485,-341534.571055767,-341503.413314662,1674482773_97597
198,-341431.04276545,-341409.04276545,-341362.682076367,-341331.524335262,1674415432_60444
373,-341174.025243679,-341152.025243679,-341105.664554596,-341074.506813491,1674364353_59739
1,-341008.307396592,-340986.307396592,-340939.94670751,-340908.788966404,1674485528_82355
122,-340879.795150981,-340857.795150981,-340811.434461899,-340780.276720793,1674330060_14443
134,-340751.572229602,-340729.572229602,-340683.21154052,-340652.053799414,1674342517_6071
108,-340283.078541074,-340261.078541074,-340214.717851991,-340183.560110886,1674315230_82897
73,-340146.813843373,-340124.813843373,-340078.453154291,-340047.295413185,1674564388_53952
193,-340020.147128241,-339998.147128241,-339951.786439159,-339920.628698053,1674409472_60037
228,-339954.912584638,-339932.912584638,-339886.551895556,-339855.39415445,1674331192_52225
99,-339874.090237804,-339852.090237804,-339805.729548721,-339774.571807616,1674426161_86639
189,-339596.041237444,-339574.041237444,-339527.680548362,-339496.522807256,1674404172_39835
404,-339282.650561696,-339260.650561696,-339214.289872613,-339183.132131508,1674400764_32323
448,-339147.376692828,-339125.376692828,-339079.016003746,-339047.85826264,1674449543_27139
107,-339010.089494777,-338988.089494777,-338941.728805694,-338910.571064589,1674314025_95822
10,-338552.108749641,-338530.108749641,-338483.748060559,-338452.590319453,1674495410_96398
372,-337919.253919753,-337897.253919753,-337850.893230671,-337819.735489565,1674362618_76396
2,-337909.673361072,-337887.673361072,-337841.31267199,-337810.154930884,1674486889_02231
353,-337502.626105282,-337480.626105282,-337434.2654162,-337403.107675094,1674338778_21432
258,-337184.259568816,-337162.259568816,-337115.898879733,-337084.741138628,1674515198_05407
460,-337154.954655814,-337132.954655814,-337086.593966731,-337055.436225626,1674461369_39715
281,-337093.653449604,-337071.653449604,-337025.292760521,-336994.135019416,1674535289_25707
58,-336460.709856281,-336438.709856281,-336392.349167199,-336361.191426093,1674548040_59253
360,-336426.952761964,-336404.952761964,-336358.592072881,-336327.434331776,1674347985_83425
43,-336013.310027481,-335991.310027481,-335944.949338399,-335913.791597293,1674531459_81187
262,-335913.470960455,-335891.470960455,-335845.110271372,-335813.952530267,1674519077_22463
375,-335128.81804696,-335106.81804696,-335060.457357878,-335029.299616772,1674366516_1834
34,-333804.200409532,-333782.200409532,-333735.839720449,-333704.681979344,1674520937_24318
433,-332368.167686227,-332346.167686227,-332299.806997144,-332268.649256039,1674431931_02704
241,-331609.671206273,-331587.671206273,-331541.31051719,-331510.152776085,1674501111_83863
436,-331578.903963149,-331556.903963149,-331510.543274066,-331479.385532961,1674435377_85294
410,-330912.649045878,-330890.649045878,-330844.288356795,-330813.13061569,1674407437_44724
149,-330474.372204647,-330452.372204647,-330406.011515564,-330374.853774459,1674358495_55198
320,-329106.449724063,-329084.449724063,-329038.08903498,-329006.931293875,1674447880_6344
186,-327175.332884004,-327153.332884004,-327106.972194922,-327075.814453816,1674400456_41632
394,-325749.191791115,-325727.191791115,-325680.831102033,-325649.673360927,1674388616_23124
330,-324197.967232134,-324175.967232134,-324129.606543052,-324098.448801946,1674458662_26516
324,-324002.74677592,-323980.74677592,-323934.386086838,-323903.228345732,1674451514_0915
269,-314360.184532091,-314338.184532091,-314291.823843008,-314260.666101903,1674524297_21337
79,-312652.065854479,-312630.065854479,-312583.705165397,-312552.547424291,1674571439_97911
376,-302383.093360505,-302361.093360505,-302314.732671422,-302283.574930317,1674368033_38846
283,-261119.0136693,-261097.0136693,-261050.652980217,-261019.495239112,1674537235_57588
69,-258612.883441557,-258590.883441557,-258544.522752475,-258513.365011369,1674560634_38733
259,-191074.232391396,-191052.232391396,-191005.871702313,-190974.713961208,1674516481_59847
